Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue
-10.45586,-67.86778000000001,Capixaba,AC,1760,2009,838.2,3.9,915.8,0.0,0.0,0.47625,5.0,7.0
-7.955589999999999,-72.73617,Cruzeiro do Sul,AC,9202,2009,959.2,3.9,7243.8,20.7,0.0,0.10423820908498152,4.0,10.0
-10.8794,-68.58788,Epitaciolândia,AC,1703,2009,816.2,4.3,878.8,0.0,0.1,0.479271873165003,46.0,13.0
-9.51622,-70.29089,Santa Rosa do Purus,AC,6350,2010,75.2,3.2,6203.5,0.1,34.9,0.01184251968503937,1.0,1.0
-10.45586,-67.86778000000001,Capixaba,AC,1760,2010,842.0,3.8,911.4,0.0,0.0,0.4784090909090909,7.0,4.0
-10.8794,-68.58788,Epitaciolândia,AC,1703,2010,820.0,3.8,874.6,0.0,0.1,0.4815032295948327,13.0,10.0
-10.71979,-70.01543000000001,Assis Brasil,AC,5180,2010,253.2,3.9,4893.9,0.5,0.0,0.04888030888030888,2.0,0.0
-7.451410000000001,-73.41241,Mâncio Lima,AC,5762,2010,395.0,5.0,4947.6,45.1,0.0,0.06855258590767095,0.0,2.0
-10.61178,-68.46285,Xapuri,AC,5511,2010,1270.5,5.8,4239.7,0.0,0.0,0.23053892215568866,29.0,12.0
-9.22216,-71.85121,Jordão,AC,5635,2010,136.5,7.1,5484.9,0.1,0.4,0.02422360248447205,0.0,1.0
-9.60105,-68.22547,Bujari,AC,3104,2010,1175.2,8.4,1928.2,0.0,0.2,0.3786082474226804,2.0,2.0
-9.39576,-70.06354,Manoel Urbano,AC,11118,2010,270.8,8.4,10786.0,0.0,49.5,0.02435689872279187,6.0,4.0
-9.95424,-66.87906,Acrelândia,AC,1880,2010,1086.7,11.7,790.4,0.0,0.0,0.578031914893617,154.0,72.0
-9.51622,-70.29089,Santa Rosa do Purus,AC,6350,2011,78.3,3.1,6179.6,0.1,34.9,0.012330708661417323,1.0,0.0
-10.71979,-70.01543000000001,Assis Brasil,AC,5180,2011,256.4,3.2,4890.1,0.5,0.0,0.04949806949806949,0.0,4.0
-7.85728,-73.21253,Rodrigues Alves,AC,3246,2011,485.3,5.7,2270.5,0.7,0.0,0.1495070856438694,1.0,0.0
