,Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,Nuvem,NaoObservado,NaoFloresta,Hidrografia,PercDesmatado
6459,-5.52503,-49.944179999999996,Marabá,PA,15161,2016,8633.2,99.7,6404.9,0.7,0.0,36.2,86.0,0.5694347338566058
6460,-2.61234,-64.70305,Maraã,AM,17221,2016,121.1,1.8,2455.0,12193.5,0.1,604.6,1846.7,0.0070321119563323846
6461,-9.395760000000001,-70.06354,Manoel Urbano,AC,11118,2016,376.2,27.8,10687.6,0.0,4.7,0.0,49.5,0.03383702104695089
6462,-6.787089999999999,-61.110009999999996,Manicoré,AM,48689,2016,1911.1,86.2,41804.6,0.0,0.0,4146.5,826.8,0.039251165561009674
6463,-7.451410000000001,-73.41241,Mâncio Lima,AC,5762,2016,421.3,3.1,2365.4,2816.9,113.3,45.1,0.0,0.07311697327316904
6464,-2.5729,-60.37242,Manaus,AM,11473,2016,1259.6,1.2,7129.6,1533.0,0.0,3.0,1547.8,0.1097881983788024
6465,-3.73889,-60.655519999999996,Manaquiri,AM,4001,2016,499.4,0.9,3106.3,1.9,0.0,106.3,287.1,0.1248187953011747
6466,-3.27671,-60.711780000000005,Manacapuru,AM,7381,2016,810.0,4.2,4289.5,52.9,0.0,805.6,1423.0,0.10974122747595177
6467,-0.82105,-47.63978,Magalhães Barata,PA,326,2016,162.9,0.0,119.2,14.0,0.0,2.3,27.6,0.49969325153374233
6468,-1.9896900000000002,-47.50665,Mãe do Rio,PA,471,2016,449.4,0.4,20.2,0.0,0.0,0.0,1.4,0.9541401273885349
6469,-9.1898,-61.925990000000006,Machadinho D'Oeste,RO,8590,2016,3269.7,93.7,4877.0,0.0,0.0,385.4,57.9,0.3806402793946449
6470,0.58849,-50.962309999999995,Macapá,AP,6419,2016,410.9,1.7,348.8,1587.8,0.5,3119.5,951.5,0.06401308615049073
6471,-6.21349,-47.848929999999996,Luzinópolis,TO,281,2016,156.5,0.0,20.6,0.0,0.0,103.9,0.0,0.5569395017793595
6472,-1.22159,-45.82058,Luís Domingues,MA,464,2016,310.4,0.0,29.5,97.8,0.0,4.3,22.0,0.6689655172413793
6473,-10.97819,-50.93233,Luciara,MT,4152,2016,33.6,0.2,399.0,0.0,0.0,3675.5,43.9,0.00809248554913295
6474,-13.047419999999999,-56.1822,Lucas do Rio Verde,MT,3662,2016,543.6,0.6,623.6,0.0,0.0,2494.8,0.0,0.14844347351174222
6475,-7.2038899999999995,-45.170809999999996,Loreto,MA,3638,2016,0.0,0.0,1.7,0.0,58.3,3578.0,0.0,0.0
6476,-9.49503,-46.82646,Lizarda,TO,5769,2016,0.0,0.0,3.5,0.0,0.0,5765.5,0.0,0.0
6477,-1.88563,-49.495509999999996,Limoeiro do Ajuru,PA,1494,2016,61.9,0.2,718.6,154.8,0.0,50.9,507.8,0.04143239625167336
6478,-4.57029,-44.44604,Lima Campos,MA,325,2016,121.3,0.1,203.7,0.0,0.0,0.0,0.0,0.3732307692307692
6479,-12.822980000000001,-46.3478,Lavandeira,TO,524,2016,0.0,0.0,0.6,0.0,7.9,515.5,0.0,0.0
6480,0.77776,-52.9379,Laranjal do Jari,AP,30974,2016,196.6,0.8,14868.3,15432.7,266.8,146.9,62.7,0.006347258991412152
6481,-15.44721,-57.721090000000004,Lambari D'Oeste,MT,1773,2016,1180.6,1.4,414.9,0.0,0.0,172.7,4.8,0.6658770445572475
6482,-6.10131,-46.95503,Lajeado Novo,MA,1054,2016,257.2,0.1,16.5,0.0,0.0,780.3,0.0,0.24402277039848197
6483,-9.83859,-48.28634,Lajeado,TO,324,2016,0.0,0.0,0.0,0.0,0.0,314.0,10.3,0.0
6484,-4.91226,-45.416959999999996,Lagoa Grande do Maranhão,MA,741,2016,717.4,0.8,23.6,0.0,0.0,0.0,0.0,0.9681511470985155
6485,-10.34474,-47.49628,Lagoa do Tocantins,TO,917,2016,0.0,0.0,0.0,0.0,0.0,917.7,0.0,0.0
6486,-11.04824,-50.2184,Lagoa da Confusão,TO,10588,2016,280.6,1.4,1956.7,0.0,0.0,8239.6,111.1,0.02650170003777862
6487,-3.9823,-44.90035,Lago Verde,MA,631,2016,534.1,0.0,0.1,0.0,0.0,82.4,14.4,0.846434231378764
6488,-4.60648,-44.9469,Lago dos Rodrigues,MA,196,2016,196.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0040816326530613
6489,-4.57135,-45.01907,Lago do Junco,MA,312,2016,312.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0012820512820513
6490,-4.71879,-45.223459999999996,Lago da Pedra,MA,1552,2016,1552.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0000644329896906
6491,-8.38295,-65.70994,Lábrea,AM,69672,2016,4175.7,317.0,63256.3,0.8,0.0,1793.3,445.9,0.059933689286944536
6492,-4.50575,-68.24058000000001,Jutaí,AM,71756,2016,244.8,1.7,65068.6,5183.5,0.0,97.6,1161.5,0.003411561402530799
6493,-16.19866,-55.005430000000004,Juscimeira,MT,2205,2016,921.7,0.1,37.7,0.0,0.0,1244.4,1.2,0.41800453514739233
6494,-2.64774,-56.236909999999995,Juruti,PA,8308,2016,1188.1,4.0,3866.7,1510.9,0.0,633.3,1109.0,0.1430067404910929
6495,-10.392510000000001,-58.609359999999995,Juruena,MT,2826,2016,1247.8,11.1,1486.6,0.0,0.0,66.5,25.1,0.44154281670205237
6496,-3.37471,-66.45025,Juruá,AM,19849,2016,154.2,0.9,15891.9,2927.6,0.0,142.1,733.2,0.007768653332661595
6497,-1.88885,-46.11298,Junco do Maranhão,MA,560,2016,546.8,0.2,2.2,9.7,0.0,0.0,1.3,0.9764285714285713
6498,-11.52357,-59.196509999999996,Juína,MT,26359,2016,4511.4,51.6,19167.0,0.0,0.0,2639.6,41.0,0.17115216813991424
6499,-8.130980000000001,-49.09587,Juarina,TO,482,2016,211.0,0.1,12.4,0.0,0.0,236.9,21.7,0.43775933609958506
6500,-11.22873,-57.647369999999995,Juara,MT,22666,2016,8015.7,38.8,12922.7,0.0,0.0,1600.6,127.0,0.3536442248301421
6501,-5.0114,-44.774570000000004,Joselândia,MA,691,2016,503.0,1.0,175.4,0.0,0.0,0.2,12.4,0.7279305354558611
6502,-9.22216,-71.85121,Jordão,AC,5635,2016,162.5,2.3,5456.7,0.8,14.5,0.1,0.4,0.02883762200532387
6503,-5.2397599999999995,-47.1731,João Lisboa,MA,638,2016,592.0,0.7,46.0,0.0,0.0,0.0,0.0,0.9278996865203761
6504,-10.44844,-61.69061,Ji-Paraná,RO,6955,2016,2611.6,3.1,4241.8,0.0,0.0,66.3,35.3,0.37549964054636953
6505,-5.4154,-45.58874,Jenipapo dos Vieiras,MA,1981,2016,1142.4,3.5,590.2,83.9,0.0,164.5,0.0,0.576678445229682
6506,-15.303189999999999,-58.8557,Jauru,MT,1316,2016,1103.8,0.4,99.9,0.0,0.0,112.3,0.0,0.8387537993920973
6507,-12.85689,-48.67771,Jaú do Tocantins,TO,2184,2016,0.0,0.0,3.8,0.0,7.0,2173.2,0.0,0.0
6508,-5.85883,-44.28683,Jatobá,MA,598,2016,257.3,1.9,144.8,0.0,0.0,195.9,0.0,0.43026755852842813
6509,-10.64842,-62.5532,Jaru,RO,2976,2016,2622.7,1.6,308.5,0.0,0.0,44.8,0.0,0.8812836021505376
6510,-1.38598,-68.79404,Japurá,AM,57555,2016,59.3,0.3,39883.8,16047.6,41.5,2.6,1520.2,0.0010303188254712882
6511,-15.32112,-56.57946999999999,Jangada,MT,1022,2016,0.0,0.0,0.0,0.0,0.0,1022.5,0.0,0.0
6512,-4.5925199999999995,-49.20947,Jacundá,PA,2013,2016,1473.6,2.1,275.1,0.0,0.0,0.0,264.3,0.7320417287630402
6513,-15.883920000000002,-55.124140000000004,Jaciara,MT,1657,2016,687.1,0.0,11.2,0.0,0.0,958.7,0.0,0.4146650573325287
6514,-7.477180000000001,-57.604319999999994,Jacareacanga,PA,53397,2016,1512.1,31.3,45962.2,0.0,0.0,5213.2,709.5,0.028318070303575107
6515,-5.07669,-49.89878,Itupiranga,PA,7901,2016,4850.9,87.6,2930.0,2.6,0.0,5.6,111.9,0.6139602581951651
6516,-17.3214,-54.56868000000001,Itiquira,MT,8724,2016,160.6,0.0,219.7,0.0,78.0,8259.3,6.4,0.018408986703347088
6517,-4.16557,-47.173559999999995,Itinga do Maranhão,MA,3605,2016,2653.3,19.5,950.7,0.9,0.0,0.0,0.1,0.7360055478502081
6518,0.487,-50.62043,Itaubal,AP,1704,2016,93.1,0.0,205.2,206.8,0.0,779.0,419.9,0.05463615023474178
6519,-11.12675,-55.571830000000006,Itaúba,MT,4612,2016,1816.6,19.9,2344.9,0.0,0.0,418.5,32.0,0.3938855160450997
6520,-9.13212,-63.1238,Itapuã do Oeste,RO,4132,2016,941.6,16.4,2980.8,0.0,0.0,2.5,207.1,0.22787996127783156
6521,-8.43914,-48.76023,Itaporã do Tocantins,TO,977,2016,931.7,2.1,45.3,0.0,0.0,0.0,0.0,0.9536335721596725
6522,-8.29996,-48.04697,Itapiratins,TO,1250,2016,0.0,0.0,0.0,0.0,0.0,1210.9,39.2,0.0
6523,-2.54458,-58.65656,Itapiranga,AM,4245,2016,140.2,0.0,3274.7,502.1,0.0,155.6,172.4,0.033027090694935216
6524,-3.36235,-44.27902,Itapecuru Mirim,MA,1494,2016,589.9,1.6,562.0,30.4,0.0,308.4,3.3,0.39484605087014724
6525,-12.14354,-56.73935,Itanhangá,MT,2927,2016,1645.7,5.2,1277.1,0.0,0.0,0.0,4.2,0.5622480355312607
6526,-6.7268300000000005,-67.90389,Itamarati,AM,26042,2016,133.9,0.6,25256.6,359.7,0.0,3.3,288.5,0.005141694186314416
6527,-6.03172,-55.968959999999996,Itaituba,PA,62095,2016,5486.3,129.4,54880.9,456.7,0.0,460.8,810.3,0.08835332957565022
6528,-5.18749,-45.755,Itaipava do Grajaú,MA,1045,2016,926.3,0.5,35.3,83.4,0.0,0.0,0.0,0.8864114832535884
6529,-5.78728,-47.60538,Itaguatins,TO,745,2016,366.5,0.5,57.6,0.0,0.0,310.0,10.9,0.4919463087248322
6530,-3.13511,-58.81276,Itacoatiara,AM,8927,2016,1769.7,8.0,4267.9,394.5,0.0,829.3,1665.6,0.19824129046712222
6531,-8.50117,-47.61437,Itacajá,TO,3072,2016,0.0,0.0,0.0,0.0,0.0,3072.4,0.0,0.0
6532,-1.8357299999999999,-47.39886,Irituia,PA,1387,2016,1215.2,1.8,149.4,1.9,0.0,17.2,3.3,0.8761355443403028
6533,-3.0859099999999997,-60.66479,Iranduba,AM,2229,2016,493.1,1.6,1261.3,37.9,0.0,132.9,303.8,0.22122027815163753
6534,2.1801,-61.668240000000004,Iracema,RR,14271,2016,811.7,22.2,8961.6,4378.6,76.2,35.5,7.4,0.056877583911428775
6535,-11.11862,-48.42263,Ipueiras,TO,818,2016,0.0,0.0,0.0,0.0,0.0,818.0,0.0,0.0
6536,-2.93713,-47.96702,Ipixuna do Pará,PA,5245,2016,2764.9,11.2,1364.0,1083.5,0.0,6.7,25.9,0.5271496663489037
6537,-7.143339999999999,-71.42004,Ipixuna,AM,12595,2016,239.3,5.0,12154.8,64.1,0.0,66.6,70.2,0.018999603017070266
6538,-11.94096,-56.04871,Ipiranga do Norte,MT,3449,2016,1856.5,3.7,993.5,0.0,0.0,598.8,0.2,0.5382719628877936
6539,-1.4552200000000002,-47.89865,Inhangapi,PA,476,2016,327.3,0.1,51.5,65.2,0.0,6.8,25.2,0.6876050420168067
6540,-15.32895,-58.60376,Indiavaí,MT,601,2016,564.5,0.0,36.5,0.0,0.0,0.0,0.0,0.9392678868552413
6541,-5.3869,-47.57778,Imperatriz,MA,1375,2016,1121.6,0.2,77.0,0.0,0.0,155.1,21.3,0.8157090909090908
6542,-2.07583,-49.087540000000004,Igarapé-Miri,PA,2004,2016,480.5,0.1,511.7,486.6,0.1,203.3,321.8,0.23977045908183633
6543,-1.1742299999999999,-47.576190000000004,Igarapé-Açu,PA,789,2016,687.9,0.1,78.9,15.0,0.0,6.0,1.2,0.8718631178707225
6544,-4.58244,-44.84341,Igarapé Grande,MA,379,2016,380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0026385224274406
6545,-3.62986,-45.109559999999995,Igarapé do Meio,MA,397,2016,216.6,0.1,7.0,0.0,0.0,172.9,0.5,0.5455919395465995
6546,-7.510839999999999,-62.5992,Humaitá,AM,33428,2016,745.2,17.6,28782.3,0.0,0.0,3116.3,784.2,0.022292688763910495
6547,-11.65795,-48.9217,Gurupi,TO,1843,2016,0.0,0.0,0.0,0.0,0.0,1843.3,0.0,0.0
6548,-1.12099,-51.49156,Gurupá,PA,8550,2016,113.6,1.2,1590.3,5031.5,0.2,517.1,1297.3,0.013286549707602338
6549,-16.3417,-53.548019999999994,Guiratinga,MT,5359,2016,168.3,0.0,1.7,0.0,0.0,5189.0,0.0,0.03140511289419668
6550,-2.07767,-44.51918,Guimarães,MA,604,2016,371.9,0.0,27.1,70.4,0.0,7.8,126.8,0.615728476821192
6551,-9.78024,-54.5731,Guarantã do Norte,MT,4713,2016,2446.6,14.7,1542.0,0.0,0.0,724.2,0.2,0.519117335030766
6552,-8.76489,-48.40596,Guaraí,TO,2278,2016,1035.6,0.2,161.7,0.0,0.0,1077.7,3.0,0.4546093064091308
6553,-11.32199,-64.41651999999999,Guajará-Mirim,RO,25260,2016,1508.6,13.2,19728.0,0.0,58.2,3798.4,166.8,0.05972288202692003
6554,-7.251580000000001,-72.74345,Guajará,AM,7984,2016,495.5,6.0,5048.2,2226.2,0.0,206.9,7.2,0.06206162324649299
6555,-5.82835,-46.0307,Grajaú,MA,7625,2016,1490.7,8.8,1176.0,196.2,0.0,4762.1,0.0,0.1955016393442623
6556,-5.39025,-44.33039,Graça Aranha,MA,275,2016,221.0,1.0,54.0,0.0,0.0,0.0,0.0,0.8036363636363636
6557,-2.03776,-45.79905,Governador Nunes Freire,MA,1045,2016,1011.6,0.0,30.2,3.2,0.0,0.0,0.0,0.9680382775119617
6558,-3.40023,-45.89428,Governador Newton Bello,MA,1173,2016,1166.1,0.1,6.7,0.2,0.0,0.0,0.0,0.9941176470588234
6559,-5.57153,-44.08064,Governador Luiz Rocha,MA,377,2016,200.9,3.1,121.1,0.0,29.0,26.0,0.0,0.5328912466843502
6560,-10.82195,-63.210730000000005,Governador Jorge Teixeira,RO,5131,2016,1368.7,4.3,3570.9,0.0,0.0,191.4,0.0,0.2667511206392516
6561,-5.38879,-44.07134,Governador Eugênio Barros,MA,829,2016,345.9,5.4,193.7,0.0,289.4,0.0,0.0,0.41724969843184556
6562,-5.72674,-47.31239,Governador Edison Lobão,MA,619,2016,287.3,0.0,18.1,0.0,0.0,299.3,14.3,0.4641357027463651
6563,-4.99944,-44.19257,Governador Archer,MA,442,2016,192.7,5.3,249.3,0.0,0.0,0.0,0.0,0.435972850678733
6564,-5.15411,-44.17192,Gonçalves Dias,MA,888,2016,592.1,6.9,258.3,0.0,37.6,0.0,0.0,0.6667792792792793
6565,-8.0201,-47.47381,Goiatins,TO,6450,2016,0.0,0.0,0.0,0.0,0.0,6434.6,15.9,0.0
6566,-8.91938,-49.017379999999996,Goianorte,TO,1805,2016,104.2,0.7,50.3,0.0,0.0,1650.5,0.0,0.05772853185595568
6567,-4.01828,-48.73253,Goianésia do Pará,PA,7048,2016,3861.7,20.6,2700.2,4.8,0.0,0.0,481.3,0.5479143019296254
6568,-1.2833,-45.6723,Godofredo Viana,MA,684,2016,298.9,0.3,164.8,119.1,0.1,28.0,73.1,0.4369883040935672
6569,-15.86948,-58.262280000000004,Glória D'Oeste,MT,849,2016,296.6,0.0,45.9,0.0,0.0,506.5,0.0,0.3493521790341579
6570,-15.593639999999999,-53.01175,General Carneiro,MT,3793,2016,0.0,0.0,1.2,0.0,0.0,3790.3,1.5,0.0
6571,-12.87129,-53.35524,Gaúcha do Norte,MT,16898,2016,3654.5,57.9,8603.2,0.0,0.0,4609.7,30.6,0.21626819741981299
6572,-2.22129,-47.08493,Garrafão do Norte,PA,1610,2016,1435.1,1.0,87.6,87.3,0.0,0.0,0.0,0.8913664596273292
6573,-5.66423,-44.02896,Fortuna,MA,706,2016,304.7,5.4,116.3,0.0,279.7,5.3,0.0,0.4315864022662889
6574,-6.987360000000001,-46.11264,Fortaleza dos Nogueiras,MA,1680,2016,0.0,0.0,0.0,0.0,0.0,1680.7,0.0,0.0
6575,-9.08579,-48.578340000000004,Fortaleza do Tabocão,TO,624,2016,402.6,0.0,1.8,0.0,0.0,219.6,0.0,0.6451923076923077
6576,-12.11997,-50.36955,Formoso do Araguaia,TO,13453,2016,201.1,0.4,820.9,0.0,5.6,12257.6,167.8,0.014948338660521816
6577,-6.57908,-46.156040000000004,Formosa da Serra Negra,MA,3977,2016,33.9,0.2,24.2,0.0,0.0,3918.9,0.0,0.008524013075182298
6578,-2.5459400000000003,-66.9133,Fonte Boa,AM,12392,2016,105.0,1.5,9079.9,2240.5,0.0,154.1,812.5,0.008473208521626856
6579,-7.552460000000001,-49.60538,Floresta do Araguaia,PA,3454,2016,1916.5,3.1,314.4,0.0,0.0,1177.7,45.4,0.5548639258830341
6580,-7.51348,-47.85975,Filadélfia,TO,1998,2016,0.0,0.0,0.0,0.0,0.0,1975.5,23.5,0.0
6581,-15.49255,-58.729459999999996,Figueirópolis D'Oeste,MT,893,2016,741.0,0.0,45.9,0.0,0.0,106.1,0.0,0.8297872340425532
6582,-12.23892,-49.41498,Figueirópolis,TO,1935,2016,0.0,0.0,0.0,0.0,0.0,1935.3,0.0,0.0
6583,0.8781899999999999,-51.22526,Ferreira Gomes,AP,5047,2016,143.6,1.0,1089.3,2104.8,0.2,1643.1,66.0,0.028452546066970476
6584,-6.23471,-45.32776,Fernando Falcão,MA,3547,2016,39.0,0.3,80.2,0.2,0.0,3427.6,0.0,0.01099520721736679
6585,-11.82178,-53.9156,Feliz Natal,MT,11448,2016,2283.3,79.7,8440.3,0.0,0.0,703.0,21.4,0.19944968553459122
6586,-7.0053399999999995,-46.64737,Feira Nova do Maranhão,MA,1486,2016,0.0,0.0,0.0,0.0,0.0,1486.9,0.0,0.0
6587,-8.89638,-70.65907,Feijó,AC,29179,2016,1530.4,40.3,27572.1,5.4,53.4,0.4,17.3,0.05244867884437438
6588,-10.82808,-48.902590000000004,Fátima,TO,385,2016,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0
6589,-1.10869,-57.80093000000001,Faro,PA,11794,2016,245.1,0.9,8052.9,3227.2,0.1,87.6,181.1,0.020781753433949467
6590,-6.76357,-47.18332,Estreito,MA,2737,2016,10.6,0.0,5.0,0.0,0.0,2700.3,21.1,0.0038728534892217754
6591,-11.36838,-60.731080000000006,Espigão D'Oeste,RO,4551,2016,2105.8,2.4,2148.4,0.0,0.0,296.5,0.3,0.46271149197978473
6592,-4.9173599999999995,-44.90586,Esperantinópolis,MA,486,2016,450.4,0.0,35.2,0.0,0.0,0.4,0.0,0.9267489711934156
6593,-5.31119,-48.495709999999995,Esperantina,TO,505,2016,218.4,0.5,9.7,0.0,0.0,227.5,49.4,0.43247524752475247
6594,-10.8794,-68.58788,Epitaciolândia,AC,1703,2016,874.9,7.6,827.2,0.0,0.8,0.0,0.1,0.5137404580152671
6595,-7.61678,-70.19515,Envira,AM,7793,2016,300.5,4.6,7411.5,18.1,0.0,0.1,62.8,0.03856024637495188
6596,-6.12012,-49.26085,Eldorado dos Carajás,PA,2968,2016,2748.7,10.6,219.3,0.0,0.0,0.0,0.0,0.9261118598382748
6597,-7.0407399999999996,-70.12601,Eirunepé,AM,15608,2016,383.3,1.8,14634.8,236.1,0.0,172.1,181.7,0.024557919015889287
6598,-11.37865,-49.39815,Dueré,TO,3435,2016,43.3,8.0,237.1,0.0,0.0,3150.7,3.9,0.012605531295487627
6599,-5.02168,-44.39893,Dom Pedro,MA,374,2016,232.8,2.7,141.2,0.0,0.0,0.0,0.0,0.6224598930481283
6600,-4.20041,-47.82354,Dom Eliseu,PA,5296,2016,3483.3,7.2,1785.8,26.9,0.0,0.0,0.0,0.6577228096676737
6601,-15.671170000000002,-54.80259,Dom Aquino,MT,2208,2016,799.7,0.0,48.6,0.0,0.0,1359.7,0.0,0.36218297101449276
6602,-9.333060000000001,-49.019259999999996,Dois Irmãos do Tocantins,TO,3772,2016,68.1,2.7,75.9,0.0,0.0,3628.0,0.0,0.01805408271474019
6603,-9.63968,-49.40955,Divinópolis do Tocantins,TO,2355,2016,18.4,0.0,57.4,0.0,0.0,2279.2,0.0,0.00781316348195329
6604,-11.79703,-46.97684,Dianópolis,TO,3240,2016,0.0,0.0,0.0,0.0,7.4,3235.3,0.0,0.0
6605,-14.142,-57.21209,Diamantino,MT,8135,2016,624.2,3.4,1793.4,0.0,0.0,5717.4,0.0,0.0767301782421635
6606,-14.720460000000001,-56.952459999999995,Denise,MT,1303,2016,1141.3,0.1,156.3,0.0,0.0,5.4,0.0,0.8759017651573292
6607,-5.5833699999999995,-47.31469,Davinópolis,MA,339,2016,290.8,0.9,48.2,0.0,0.0,0.0,0.0,0.8578171091445428
6608,-6.77305,-47.710440000000006,Darcinópolis,TO,1649,2016,108.4,0.0,26.1,0.0,0.0,1509.6,4.9,0.06573681018799273
6609,1.0666,-50.328070000000004,Cutias,AP,2117,2016,186.4,1.3,175.9,238.1,0.1,1452.3,64.2,0.08804912612187057
6610,-15.62296,-57.874880000000005,Curvelândia,MT,362,2016,295.5,0.0,29.4,0.0,0.0,37.1,0.0,0.8162983425414365
6611,-1.51676,-44.843379999999996,Cururupu,MA,1235,2016,610.8,0.0,255.2,187.7,0.2,12.6,168.5,0.49457489878542504
6612,-0.70617,-47.85268,Curuçá,PA,675,2016,273.1,1.0,304.4,27.5,0.1,0.9,69.0,0.4045925925925926
6613,-1.7829700000000002,-55.10334,Curuá,PA,1430,2016,346.0,5.6,343.9,0.3,0.1,272.6,467.1,0.24195804195804196
6614,-1.56776,-50.04488,Curralinho,PA,3626,2016,203.3,1.0,2521.9,288.6,0.1,241.5,370.6,0.0560672917815775
6615,-6.25014,-49.69278,Curionópolis,PA,2375,2016,2059.1,0.5,310.2,1.1,0.0,4.6,0.0,0.8669894736842105
6616,-8.50875,-51.37212,Cumaru do Norte,PA,17105,2016,7295.7,32.7,8373.3,0.0,0.0,1436.0,0.0,0.42652440806781644
6617,-9.12763,-62.53091,Cujubim,RO,3904,2016,1783.8,85.9,2118.0,0.0,0.0,0.0,2.2,0.4569159836065574
6618,-15.41888,-56.00402,Cuiabá,MT,3496,2016,170.5,0.0,166.4,0.0,0.0,3159.1,0.0,0.0487700228832952
6619,-7.955589999999999,-72.73617,Cruzeiro do Sul,AC,9202,2016,1034.3,9.3,8118.1,6.9,22.0,20.7,0.0,0.11239947837426646
6620,-11.15672,-49.06416,Crixás do Tocantins,TO,990,2016,0.0,0.0,0.0,0.0,0.0,990.5,0.0,0.0
6621,-10.63885,-49.312020000000004,Cristalândia,TO,1854,2016,0.0,0.0,1.1,0.0,0.0,1852.9,0.0,0.0
6622,-8.43754,-49.16992,Couto Magalhães,TO,1591,2016,234.0,0.4,87.4,0.0,0.0,1230.2,39.4,0.14707730986800754
6623,-9.461889999999999,-58.634409999999995,Cotriguaçu,MT,9527,2016,2168.7,51.0,7109.2,0.0,0.0,116.0,133.1,0.2276372415240894
6624,-12.08558,-64.18555,Costa Marques,RO,5058,2016,1776.2,25.0,2688.0,0.0,14.1,558.9,20.8,0.35116646896006326
6625,-12.88061,-61.22315,Corumbiara,RO,3081,2016,2158.4,1.7,823.2,0.0,0.0,99.4,0.0,0.7005517689061993
6626,-4.16542,-44.14074,Coroatá,MA,2298,2016,1055.7,2.6,1008.3,0.0,234.0,0.0,0.0,0.4593994778067885
6627,-14.61969,-59.313159999999996,Conquista D'Oeste,MT,2707,2016,586.6,0.0,804.1,0.0,0.0,1316.3,0.0,0.216697451052826
6628,-10.40724,-51.737429999999996,Confresa,MT,5801,2016,3864.5,18.6,1614.1,0.0,0.0,320.3,2.1,0.66617824513015
6629,-1.87841,-47.974920000000004,Concórdia do Pará,PA,695,2016,609.7,0.3,55.3,29.7,0.0,0.0,0.3,0.8772661870503597
6630,-12.14589,-47.28829,Conceição do Tocantins,TO,2519,2016,0.0,0.0,0.0,0.0,0.0,2519.6,0.0,0.0
6631,-3.79264,-44.82907,Conceição do Lago-Açu,MA,742,2016,531.0,0.0,0.0,0.0,0.0,98.7,113.0,0.715633423180593
6632,-8.206719999999999,-49.54786,Conceição do Araguaia,PA,5847,2016,3086.0,6.8,769.1,0.0,0.0,1874.8,117.1,0.5277920301009065
6633,-13.19225,-59.8433,Comodoro,MT,21863,2016,3146.8,20.7,8935.9,0.0,4.5,9773.1,2.7,0.14393267163701232
6634,-12.83387,-46.4895,Combinado,TO,211,2016,0.0,0.0,0.0,0.0,18.0,194.4,0.0,0.0
6635,-13.13652,-60.53715,Colorado do Oeste,RO,1460,2016,1197.3,1.2,208.8,0.0,0.0,53.9,0.0,0.8200684931506849
6636,-9.42457,-61.08215,Colniza,MT,28123,2016,4554.7,223.7,23200.4,0.0,0.0,311.5,56.4,0.1619564057888561
6637,-8.89352,-48.7444,Colméia,TO,995,2016,754.5,0.4,19.7,0.0,0.0,220.8,0.0,0.7582914572864322
6638,-8.06639,-48.53996,Colinas do Tocantins,TO,847,2016,663.1,0.0,4.0,0.0,0.0,179.9,0.0,0.7828807556080284
6639,-6.08345,-44.102109999999996,Colinas,MA,2011,2016,203.9,2.0,109.3,0.0,258.9,1438.9,0.0,0.10139234211834908
6640,-10.56223,-55.44101,Colíder,MT,3039,2016,2520.4,2.6,512.2,0.0,0.0,2.3,4.1,0.8293517604475157
6641,-0.89755,-48.27572,Colares,PA,612,2016,90.5,0.1,108.3,24.7,0.0,15.9,372.6,0.14787581699346405
6642,-3.12907,-63.20401,Codajás,AM,18944,2016,268.8,1.1,16376.6,128.6,0.0,729.2,1440.8,0.01418918918918919
6643,-13.841470000000001,-51.22546,Cocalinho,MT,16560,2016,252.3,4.3,1712.2,0.0,33.3,14449.5,112.7,0.015235507246376812
6644,-4.03545,-63.534659999999995,Coari,AM,58828,2016,783.4,3.3,50046.6,4413.1,0.0,823.1,2761.8,0.013316787924117767
6645,-11.47825,-55.06672,Cláudia,MT,3865,2016,1638.3,13.5,2217.8,0.0,0.0,0.0,8.9,0.4238809831824062
6646,-5.05561,-47.80973,Cidelândia,MA,1474,2016,1306.7,0.7,139.7,0.0,0.0,20.8,6.8,0.8864993215739485
6647,-12.57882,-60.88638,Chupinguaia,RO,5164,2016,2680.7,8.8,2154.5,0.0,0.0,328.4,0.4,0.5191130906274206
6648,0.01942,-49.885059999999996,Chaves,PA,13116,2016,96.9,0.0,929.3,3091.7,0.2,5236.2,3761.7,0.007387923147301007
6649,-15.100060000000001,-55.49593,Chapada dos Guimarães,MT,6250,2016,391.9,0.1,142.4,0.0,0.0,5516.4,199.3,0.062704
6650,-10.16549,-49.17753,Chapada de Areia,TO,661,2016,1.8,0.2,10.3,0.0,0.0,648.9,0.0,0.0027231467473524964
6651,-11.51346,-47.82991,Chapada da Natividade,TO,1655,2016,0.0,0.0,0.0,0.0,0.0,1655.2,0.0,0.0
6652,-13.18361,-61.20455,Cerejeiras,RO,2805,2016,815.5,6.4,745.1,0.0,0.0,1244.4,0.0,0.2907308377896613
6653,-3.06829,-46.47701,Centro Novo do Maranhão,MA,8329,2016,2354.5,4.5,5848.3,125.9,0.0,0.0,0.3,0.28268699723856405
6654,-2.34154,-46.11334,Centro do Guilherme,MA,1084,2016,920.8,1.4,157.8,5.4,0.0,0.0,0.0,0.8494464944649446
