Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue,Grupo
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2016,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2016,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.47324,-47.30304,Almas,TO,4041,2016,0.0,0.0,0.0,4041.0,0.0,0.0,1.0,0.0,Menor
-12.40844,-49.11486,Alvorada,TO,1216,2016,0.0,0.0,0.0,1216.1,0.0,0.0,5.0,3.0,Menor
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2016,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,1.0,Menor
-12.83987,-49.7752,Araguaçu,TO,5183,2016,0.0,0.0,10.9,5099.8,2.7,0.0,36.0,26.0,Menor
-12.81998,-46.91441,Arraias,TO,5827,2016,0.0,0.0,0.6,5814.1,0.0,0.0,0.0,1.0,Menor
-12.62674,-46.48403,Aurora do Tocantins,TO,756,2016,0.0,0.0,0.0,754.5,0.0,0.0,0.0,0.0,Menor
-7.16202,-47.91015,Babaçulândia,TO,1796,2016,3.5,0.0,0.0,1779.2,13.5,0.0019487750556792876,0.0,1.0,Menor
-7.71197,-47.63915,Barra do Ouro,TO,1112,2016,0.0,0.0,0.0,1093.1,19.7,0.0,0.0,0.0,Menor
-9.90013,-48.78047,Barrolândia,TO,715,2016,0.0,0.0,0.1,714.9,0.0,0.0,0.0,0.0,Menor
-9.37187,-49.8481,Caseara,TO,1697,2016,308.8,0.1,275.1,1079.1,34.0,0.18196817913965824,0.0,0.0,Maior
-8.76489,-48.40596,Guaraí,TO,2278,2016,1035.6,0.2,161.7,1077.7,3.0,0.4546093064091308,9.0,12.0,Maior
-9.20402,-48.00201,Pedro Afonso,TO,2021,2016,27.7,0.2,24.2,1949.5,19.6,0.013706086095992085,2.0,9.0,Maior
-12.11997,-50.36955,Formoso do Araguaia,TO,13453,2016,201.1,0.4,820.9,12257.6,167.8,0.014948338660521816,6.0,0.0,Maior
-5.78728,-47.60538,Itaguatins,TO,745,2016,366.5,0.5,57.6,310.0,10.9,0.4919463087248322,0.0,0.0,Maior
-11.04824,-50.2184,Lagoa da Confusão,TO,10588,2016,280.6,1.4,1956.7,8239.6,111.1,0.02650170003777862,6.0,0.0,Maior
-8.909410000000003,-49.57375,Araguacema,TO,2786,2016,64.3,3.9,405.6,2232.0,84.1,0.023079684134960515,9.0,9.0,Maior
-9.77144,-49.75757,Marianópolis do Tocantins,TO,2096,2016,165.2,7.4,171.0,1758.4,1.4,0.07881679389312976,0.0,0.0,Maior
-11.37865,-49.39815,Dueré,TO,3435,2016,43.3,8.0,237.1,3150.7,3.9,0.012605531295487629,0.0,0.0,Maior
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2017,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.47324,-47.30304,Almas,TO,4041,2017,0.0,0.0,0.0,4041.0,0.0,0.0,0.0,0.0,Menor
-12.40844,-49.11486,Alvorada,TO,1216,2017,0.0,0.0,0.0,1216.1,0.0,0.0,3.0,8.0,Menor
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2017,0.0,0.0,0.0,1166.8,0.0,0.0,1.0,0.0,Menor
-12.83987,-49.7752,Araguaçu,TO,5183,2017,0.0,0.0,80.5,5099.8,2.7,0.0,26.0,14.0,Menor
-12.81998,-46.91441,Arraias,TO,5827,2017,0.0,0.0,12.9,5814.1,0.0,0.0,1.0,1.0,Menor
-12.62674,-46.48403,Aurora do Tocantins,TO,756,2017,0.0,0.0,1.5,754.5,0.0,0.0,0.0,0.0,Menor
-7.16202,-47.91015,Babaçulândia,TO,1796,2017,3.5,0.0,0.0,1779.2,13.5,0.0019487750556792876,1.0,0.0,Menor
-7.71197,-47.63915,Barra do Ouro,TO,1112,2017,0.0,0.0,0.0,1093.1,19.7,0.0,0.0,0.0,Menor
-9.90013,-48.78047,Barrolândia,TO,715,2017,0.0,0.0,0.1,714.9,0.0,0.0,0.0,0.0,Menor
-8.909410000000003,-49.57375,Araguacema,TO,2786,2017,64.5,0.2,405.4,2232.0,84.1,0.023151471643933955,9.0,1.0,Maior
-9.37187,-49.8481,Caseara,TO,1697,2017,309.0,0.2,274.9,1079.1,34.0,0.1820860341779611,0.0,0.0,Maior
-9.20402,-48.00201,Pedro Afonso,TO,2021,2017,27.8,0.2,24.1,1949.5,19.6,0.013755566551212272,9.0,1.0,Maior
-5.78728,-47.60538,Itaguatins,TO,745,2017,366.8,0.3,57.3,310.0,10.9,0.4923489932885906,0.0,0.0,Maior
-8.76489,-48.40596,Guaraí,TO,2278,2017,1036.7,1.1,160.6,1077.7,3.0,0.4550921861281826,12.0,1.0,Maior
-9.77144,-49.75757,Marianópolis do Tocantins,TO,2096,2017,166.9,1.7,169.3,1758.4,1.4,0.07962786259541985,0.0,0.0,Maior
