Lat,Long,Municipio,Estado,AreaKm2,Desmatado2008,Incremento20072008,Floresta2008,NaoFloresta2008,Hidrografia2008,Desmatado2009,Incremento20082009,Floresta2009,NaoFloresta2009,Hidrografia2009,Desmatado2010,Incremento20092010,Floresta2010,NaoFloresta2010,Hidrografia2010,Desmatado2011,Incremento20102011,Floresta2011,NaoFloresta2011,Hidrografia2011,Desmatado2012,Incremento20112012,Floresta2012,NaoFloresta2012,Hidrografia2012,Desmatado2013,Incremento20122013,Floresta2013,NaoFloresta2013,Hidrografia2013,Desmatado2014,Incremento20132014,Floresta2014,NaoFloresta2014,Hidrografia2014,Desmatado2015,Incremento20142015,Floresta2015,NaoFloresta2015,Hidrografia2015,Desmatado2016,Incremento20152016,Floresta2016,NaoFloresta2016,Hidrografia2016,Desmatado2017,Incremento20162017,Floresta2017,NaoFloresta2017,Hidrografia2017,Desmatado2018,Incremento20172018,Floresta2018,NaoFloresta2018,Hidrografia2018,Desmatado2019,Incremento20182019,Floresta2019,NaoFloresta2019,Hidrografia2019,PercDesmatado2008,PercDesmatado2009,PercDesmatado2010,PercDesmatado2011,PercDesmatado2012,PercDesmatado2013,PercDesmatado2014,PercDesmatado2015,PercDesmatado2016,PercDesmatado2017,PercDesmatado2018,PercDesmatado2019,CodIbge,Internacoes2008,Internacoes2009,Internacoes2010,Internacoes2011,Internacoes2012,Internacoes2013,Internacoes2014,Internacoes2015,Internacoes2016,Internacoes2017,Internacoes2018,Internacoes2019
-6.50222,-44.32649,Sucupira do Norte,MA,1087,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,1087.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211190,0.0,1.0,1.0,4.0,3.0,5.0,1.0,11.0,7.0,1.0,0.0,4.0
-2.78496,-44.93574,São Bento,MA,465,362.8,0.0,1.9,99.8,0.5,362.8,0.0,1.9,99.8,0.5,362.8,0.0,1.6,99.8,0.5,362.8,0.0,1.7,99.8,0.5,362.8,0.0,1.8,99.8,0.5,362.8,0.0,1.9,99.8,0.5,362.8,0.0,1.9,99.8,0.5,362.8,0.0,0.2,99.8,0.5,362.8,0.0,0.0,99.8,0.5,362.8,0.0,1.9,99.8,0.5,362.8,0.0,0.0,99.8,0.5,362.8,0.0,1.4,99.8,0.5,0.7802150537634409,0.7802150537634409,0.7802150537634409,0.7802150537634409,0.7802150537634409,0.7802150537634409,0.7802150537634409,0.7802150537634409,0.7802150537634409,0.7802150537634409,0.7802150537634409,0.7802150537634409,211050,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0
-5.94912,-47.79323,São Bento do Tocantins,TO,1112,348.4,0.7,77.5,684.7,0.0,349.1,0.7,76.9,684.7,0.0,349.5,0.4,76.4,684.7,0.0,349.6,0.1,76.3,684.7,0.0,349.7,0.2,76.2,684.7,0.0,350.2,0.5,75.6,684.7,0.0,350.9,0.7,75.0,684.7,0.0,351.1,0.2,76.2,684.7,0.0,351.3,0.2,76.0,684.7,0.0,351.6,0.4,75.7,684.7,0.0,352.0,0.4,74.4,684.7,0.0,352.5,0.5,74.8,684.7,0.0,0.3133093525179856,0.3139388489208633,0.3142985611510791,0.3143884892086331,0.31447841726618697,0.3149280575539568,0.3155575539568345,0.31573741007194245,0.31591726618705035,0.31618705035971223,0.31654676258992803,0.3169964028776979,172010,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.82301,-48.03573,São Caetano de Odivelas,PA,752,230.6,3.6,197.4,8.8,313.5,230.9,0.3,120.2,8.8,313.5,231.4,0.4,148.7,8.8,313.5,231.7,0.4,133.8,8.8,313.5,231.7,0.0,77.9,8.8,313.5,232.3,0.5,178.4,8.8,313.5,232.3,0.0,81.2,8.8,313.5,232.5,0.2,134.4,8.8,313.5,233.8,1.3,181.7,8.8,313.5,234.1,0.3,195.6,8.8,313.5,234.6,0.5,195.1,8.8,313.5,234.8,0.2,194.9,8.8,313.5,0.3066489361702128,0.3070478723404255,0.30771276595744684,0.30811170212765954,0.30811170212765954,0.30890957446808515,0.30890957446808515,0.3091755319148936,0.3109042553191489,0.3113031914893617,0.31196808510638296,0.3122340425531915,150710,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.68166,-48.73065,São Domingos do Araguaia,PA,1397,1266.6,9.8,130.4,0.0,0.0,1276.6,10.0,120.4,0.0,0.0,1282.0,5.5,114.5,0.0,0.0,1283.9,1.9,111.7,0.0,0.0,1284.8,0.9,110.8,0.0,0.0,1287.0,2.2,109.5,0.0,0.0,1289.4,2.4,107.6,0.0,0.0,1290.3,0.9,106.7,0.0,0.0,1292.8,2.6,104.2,0.0,0.0,1294.4,1.6,102.6,0.0,0.0,1295.7,1.2,100.2,0.0,0.0,1297.1,1.5,99.9,0.0,0.0,0.9066571224051538,0.9138153185397281,0.917680744452398,0.9190408017179672,0.9196850393700788,0.9212598425196852,0.9229778095919828,0.9236220472440944,0.925411596277738,0.92655690765927,0.9274874731567644,0.9284896206156048,150715,105.0,40.0,38.0,34.0,9.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0
-6.84762,-44.59859,São Domingos do Azeitão,MA,974,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,974.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211065,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,4.0,0.0,1.0
-1.92729,-47.75973,São Domingos do Capim,PA,1686,1328.5,12.5,303.7,15.2,35.9,1330.0,1.6,223.6,15.2,35.9,1331.2,1.2,54.6,15.2,35.9,1334.3,3.1,252.0,15.2,35.9,1335.2,1.0,121.6,15.2,35.9,1337.2,1.9,146.6,15.2,35.9,1338.1,0.9,143.4,15.2,35.9,1339.9,1.8,216.7,15.2,35.9,1342.5,2.6,248.7,15.2,35.9,1354.3,11.8,280.6,15.2,35.9,1355.2,0.9,270.8,15.2,35.9,1355.7,0.5,279.2,15.2,35.9,0.7879596678529063,0.7888493475682088,0.7895610913404508,0.7913997627520759,0.7919335705812575,0.7931198102016608,0.7936536180308422,0.7947212336892052,0.7962633451957295,0.8032621589561091,0.8037959667852906,0.8040925266903914,150720,2.0,0.0,6.0,4.0,7.0,3.0,7.0,0.0,0.0,7.0,2.0,1.0
-5.66656,-44.31635,São Domingos do Maranhão,MA,1168,760.4,33.4,315.3,92.3,0.0,770.5,10.2,305.2,92.3,0.0,788.8,18.3,283.3,92.3,0.0,796.4,7.6,277.7,92.3,0.0,816.2,19.8,258.7,92.3,0.0,830.8,14.6,244.0,92.3,0.0,843.1,12.4,232.6,92.3,0.0,851.9,8.8,223.8,92.3,0.0,858.2,6.3,217.5,92.3,0.0,868.7,10.5,207.0,92.3,0.0,878.0,9.3,197.7,92.3,0.0,884.1,6.1,191.6,92.3,0.0,0.6510273972602739,0.6596746575342466,0.6753424657534246,0.6818493150684931,0.6988013698630138,0.7113013698630136,0.7218321917808219,0.7293664383561643,0.7347602739726028,0.74375,0.7517123287671232,0.7569349315068493,211070,34.0,10.0,1.0,5.0,0.0,4.0,12.0,13.0,83.0,2.0,1.0,9.0
-11.91634,-61.45463,São Felipe D'Oeste,RO,547,485.1,0.4,61.9,0.0,0.0,485.1,0.0,61.7,0.0,0.0,485.2,0.1,61.8,0.0,0.0,485.2,0.0,61.8,0.0,0.0,485.8,0.6,61.2,0.0,0.0,485.9,0.1,61.1,0.0,0.0,486.0,0.1,61.0,0.0,0.0,486.2,0.2,60.8,0.0,0.0,486.3,0.1,60.7,0.0,0.0,486.5,0.2,60.5,0.0,0.0,486.5,0.0,60.5,0.0,0.0,487.0,0.6,60.0,0.0,0.0,0.8868372943327241,0.8868372943327241,0.8870201096892139,0.8870201096892139,0.8881170018281536,0.8882998171846435,0.8884826325411335,0.8888482632541134,0.8890310786106033,0.8893967093235832,0.8893967093235832,0.8903107861060329,110148,1.0,4.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
-5.1698900000000005,-47.32265,São Francisco do Brejão,MA,751,712.5,2.4,38.5,0.0,0.0,714.1,1.6,36.9,0.0,0.0,714.5,0.3,36.5,0.0,0.0,715.7,1.2,35.3,0.0,0.0,716.3,0.6,34.6,0.0,0.0,716.3,0.0,4.7,0.0,0.0,717.4,1.1,33.6,0.0,0.0,718.3,0.9,32.7,0.0,0.0,718.6,0.3,32.4,0.0,0.0,719.1,0.4,31.9,0.0,0.0,719.3,0.3,14.0,0.0,0.0,719.6,0.3,31.4,0.0,0.0,0.9487350199733688,0.9508655126498003,0.951398135818908,0.9529960053262316,0.9537949400798934,0.9537949400798934,0.9552596537949399,0.9564580559254326,0.9568575233022636,0.9575233022636483,0.9577896138482024,0.9581890812250332,211085,2.0,2.0,3.0,61.0,42.0,59.0,26.0,55.0,48.0,22.0,1.0,1.0
-12.3802,-62.94649,São Francisco do Guaporé,RO,11095,2424.3,46.4,5503.0,3144.7,23.0,2436.1,11.9,5360.0,3144.7,23.0,2451.0,14.8,5476.3,3144.7,23.0,2465.6,14.6,5443.4,3144.7,23.0,2475.0,9.4,5452.3,3144.7,23.0,2491.3,16.4,5053.0,3144.7,23.0,2498.0,6.7,5429.3,3144.7,23.0,2508.7,10.7,5411.9,3144.7,23.0,2516.1,7.4,5388.9,3144.7,23.0,2532.0,15.9,5395.3,3144.7,23.0,2559.0,27.1,5368.3,3144.7,23.0,2582.2,23.2,5345.1,3144.7,23.0,0.21850383055430372,0.21956737269040108,0.22091031996394767,0.22222622803064446,0.22307345651194235,0.22454258675078867,0.22514646237043714,0.2261108607480847,0.22677782785038306,0.2282109058134295,0.23064443442992336,0.2327354664263181,110149,0.0,22.0,113.0,28.0,8.0,5.0,9.0,4.0,18.0,10.0,1.0,1.0
-1.20761,-47.74858,São Francisco do Pará,PA,480,415.5,2.5,61.9,1.3,0.1,415.6,0.1,27.2,1.3,0.1,416.4,0.9,46.7,1.3,0.1,416.6,0.2,38.8,1.3,0.1,416.8,0.3,34.3,1.3,0.1,417.2,0.4,57.9,1.3,0.1,417.3,0.1,28.8,1.3,0.1,417.4,0.1,36.7,1.3,0.1,417.7,0.3,48.3,1.3,0.1,418.0,0.3,60.6,1.3,0.1,418.1,0.1,60.5,1.3,0.1,418.1,0.0,60.5,1.3,0.1,0.865625,0.8658333333333333,0.8674999999999999,0.8679166666666667,0.8683333333333334,0.8691666666666666,0.869375,0.8695833333333333,0.8702083333333334,0.8708333333333333,0.8710416666666667,0.8710416666666667,150740,0.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-7.10735,-44.88571,São Félix de Balsas,MA,2057,0.0,0.0,12.5,2044.5,0.0,0.0,0.0,12.5,2044.5,0.0,0.0,0.0,12.5,2044.5,0.0,0.0,0.0,12.5,2044.5,0.0,0.0,0.0,12.5,2044.5,0.0,0.0,0.0,0.0,2044.5,0.0,0.0,0.0,12.5,2044.5,0.0,0.0,0.0,12.5,2044.5,0.0,0.0,0.0,0.0,2044.5,0.0,0.0,0.0,12.5,2044.5,0.0,0.0,0.0,12.5,2044.5,0.0,0.0,0.0,12.5,2044.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211080,0.0,3.0,0.0,2.0,22.0,17.0,5.0,13.0,0.0,42.0,0.0,0.0
-11.47956,-52.50108,São Félix do Araguaia,MT,16851,4387.1,210.1,6221.6,6180.1,61.5,4404.7,17.6,6203.9,6180.1,61.5,4410.9,6.3,6197.9,6180.1,61.5,4430.1,19.1,6111.4,6180.1,61.5,4447.5,17.4,6160.7,6180.1,61.5,4463.8,16.4,6144.9,6180.1,61.5,4486.6,22.8,6112.4,6180.1,61.5,4507.2,20.5,6102.2,6180.1,61.5,4513.6,6.4,6095.8,6180.1,61.5,4520.3,6.8,6089.1,6180.1,61.5,4553.4,33.0,6056.0,6180.1,61.5,4566.8,13.4,6042.6,6180.1,61.5,0.2603465669693193,0.2613910153700077,0.2617589460566138,0.2628983443119103,0.2639309239807727,0.26489822562459203,0.2662512610527565,0.2674737404308349,0.26785353984926713,0.2682511423654383,0.27021541748264194,0.2710106225149843,510785,14.0,5.0,27.0,2.0,10.0,6.0,2.0,3.0,4.0,0.0,1.0,5.0
-10.04361,-46.75224,São Félix do Tocantins,TO,1923,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,1923.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.4611399999999986,-52.46225,São Félix do Xingu,PA,84253,16206.2,765.1,63179.6,3788.0,939.0,16650.6,444.4,60981.6,3788.0,939.0,17004.3,353.7,59384.3,3788.0,939.0,17144.8,140.4,62255.5,3788.0,939.0,17313.9,169.1,62168.7,3788.0,939.0,17534.3,220.4,61444.3,3788.0,939.0,17686.2,151.9,61703.7,3788.0,939.0,17885.4,199.2,61429.4,3788.0,939.0,18200.4,314.9,61325.4,3788.0,939.0,18440.2,239.9,61085.8,3788.0,939.0,18733.9,293.7,56963.4,3788.0,939.0,19277.8,543.9,60248.2,3788.0,939.0,0.1923516076578876,0.1976261972867435,0.2018242673851376,0.2034918637912003,0.2054989139852587,0.20811484457526733,0.20991774773598568,0.2122820552383892,0.21602079451176812,0.21886698396496268,0.22235291324937986,0.2288084697280809,150730,80.0,146.0,127.0,89.0,184.0,80.0,78.0,34.0,47.0,19.0,8.0,33.0
0.35952,-68.17017,São Gabriel da Cachoeira,AM,112476,1180.6,9.6,81066.1,489.7,1482.3,1185.2,4.6,94198.5,489.7,1482.3,1195.4,10.2,83184.2,489.7,1482.3,1199.4,4.1,55198.5,489.7,1482.3,1202.5,3.0,81629.3,489.7,1482.3,1203.8,1.4,40545.7,489.7,1482.3,1205.8,1.9,62238.2,489.7,1482.3,1206.3,0.6,83916.5,489.7,1482.3,1208.0,1.7,65808.6,489.7,1482.3,1209.2,1.2,69892.7,489.7,1482.3,1211.1,1.9,46249.1,489.7,1482.3,1218.8,7.7,88246.8,489.7,1482.3,0.010496461467335252,0.010537359081048402,0.010628045094064512,0.010663608236423773,0.010691169671752196,0.010702727693018957,0.010720509264198584,0.010724954656993493,0.010740068992496176,0.010750737935203956,0.010767630427824602,0.010836089476866177,130380,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
-6.16889,-48.75597,São Geraldo do Araguaia,PA,3181,2484.8,7.9,352.9,314.1,29.2,2488.4,3.6,349.3,314.1,29.2,2491.9,3.5,345.4,314.1,29.2,2492.8,0.9,344.4,314.1,29.2,2493.2,0.4,341.3,314.1,29.2,2495.4,2.2,341.9,314.1,29.2,2496.8,1.4,340.9,314.1,29.2,2497.5,0.7,340.2,314.1,29.2,2500.4,2.9,337.3,314.1,29.2,2502.5,2.1,335.2,314.1,29.2,2503.5,1.0,328.9,314.1,29.2,2505.0,1.5,332.7,314.1,29.2,0.7811380069160642,0.7822697265011003,0.7833700094309966,0.7836529393272557,0.7837786859478151,0.7844702923608928,0.7849104055328514,0.7851304621188305,0.7860421251178875,0.7867022948758252,0.7870166614272242,0.7874882112543226,150745,189.0,90.0,24.0,181.0,153.0,111.0,62.0,39.0,75.0,191.0,5.0,7.0
-2.5952,-44.09279,São José de Ribamar,MA,390,99.4,5.3,83.9,0.0,172.2,99.4,0.0,47.6,0.0,172.2,99.6,0.2,81.7,0.0,172.2,100.1,0.5,73.4,0.0,172.2,100.7,0.6,79.7,0.0,172.2,100.7,0.0,26.2,0.0,172.2,101.0,0.3,81.4,0.0,172.2,101.2,0.2,116.1,0.0,172.2,101.2,0.0,37.2,0.0,172.2,101.4,0.2,111.6,0.0,172.2,101.5,0.1,107.8,0.0,172.2,101.8,0.3,112.1,0.0,172.2,0.2548717948717949,0.2548717948717949,0.2553846153846154,0.25666666666666665,0.2582051282051282,0.2582051282051282,0.25897435897435894,0.2594871794871795,0.2594871794871795,0.26,0.2602564102564103,0.261025641025641,211120,23.0,6.0,34.0,33.0,11.0,9.0,9.0,11.0,9.0,6.0,1.0,2.0
-16.45731,-54.27559,São José do Povo,MT,443,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,27.4,0.0,0.0,416.1,0.0,0.0618510158013544,0.0618510158013544,0.0618510158013544,0.0618510158013544,0.0618510158013544,0.0618510158013544,0.0618510158013544,0.0618510158013544,0.0618510158013544,0.0618510158013544,0.0618510158013544,0.0618510158013544,510729,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.43601,-56.79362,São José do Rio Claro,MT,4563,1731.0,18.3,1726.3,1103.6,2.1,1739.6,8.6,1717.5,1103.6,2.1,1745.8,6.3,1711.5,1103.6,2.1,1757.9,12.0,1697.6,1103.6,2.1,1765.6,7.8,1691.7,1103.6,2.1,1783.0,17.4,1653.4,1103.6,2.1,1801.4,18.3,1646.1,1103.6,2.1,1824.1,22.8,1633.2,1103.6,2.1,1832.2,8.1,1625.1,1103.6,2.1,1848.8,16.5,1552.2,1103.6,2.1,1859.5,10.8,1580.2,1103.6,2.1,1866.3,6.8,1591.0,1103.6,2.1,0.3793556870479947,0.3812404120096428,0.38259916721455184,0.3852509314047776,0.3869384177076485,0.39075169844400615,0.3947841332456717,0.3997589305281613,0.4015340784571554,0.4051720359412667,0.40751698444006135,0.4090072320841551,510730,0.0,8.0,24.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0
-10.68304,-52.63992,São José do Xingu,MT,7465,4280.8,94.2,2816.1,306.2,57.0,4286.7,5.9,2784.5,306.2,57.0,4293.3,6.6,2795.9,306.2,57.0,4299.0,5.7,2797.6,306.2,57.0,4318.1,19.2,2777.5,306.2,57.0,4320.4,2.3,2776.7,306.2,57.0,4328.0,7.5,2768.5,306.2,57.0,4339.8,11.8,2762.0,306.2,57.0,4341.0,1.2,2760.8,306.2,57.0,4342.8,1.8,2759.0,306.2,57.0,4344.5,1.7,2757.3,306.2,57.0,4348.2,3.7,2753.6,306.2,57.0,0.5734494306764903,0.5742397856664434,0.5751239115874079,0.5758874748827864,0.5784460817146685,0.5787541862022773,0.5797722705961152,0.5813529805760215,0.5815137307434696,0.5817548559946417,0.5819825853985264,0.5824782317481579,510735,17.0,25.0,12.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
-5.01499,-44.55154,São José dos Basílios,MA,366,269.2,2.9,2.8,0.0,12.7,270.9,1.8,82.3,0.0,12.7,272.1,1.2,44.7,0.0,12.7,272.8,0.6,44.1,0.0,12.7,273.1,0.3,44.0,0.0,12.7,273.4,0.3,34.1,0.0,12.7,275.0,1.6,42.8,0.0,12.7,276.5,1.4,76.8,0.0,12.7,276.8,0.4,76.5,0.0,12.7,277.6,0.7,75.7,0.0,12.7,277.9,0.4,75.4,0.0,12.7,278.3,0.4,75.0,0.0,12.7,0.7355191256830601,0.7401639344262294,0.7434426229508198,0.7453551912568306,0.7461748633879782,0.7469945355191256,0.7513661202185792,0.755464480874317,0.7562841530054645,0.7584699453551913,0.7592896174863387,0.7603825136612022,211125,0.0,0.0,60.0,51.0,22.0,1.0,1.0,11.0,16.0,0.0,0.0,40.0
-15.53216,-58.33697,São José dos Quatro Marcos,MT,1284,1181.4,1.7,66.5,36.1,0.0,1182.3,0.9,65.6,36.1,0.0,1184.5,2.2,63.4,36.1,0.0,1185.5,1.0,62.4,36.1,0.0,1186.1,0.6,61.8,36.1,0.0,1186.4,0.3,61.5,36.1,0.0,1186.7,0.3,61.2,36.1,0.0,1187.2,0.5,60.7,36.1,0.0,1187.4,0.1,60.5,36.1,0.0,1187.4,0.0,60.5,36.1,0.0,1187.6,0.2,60.3,36.1,0.0,1188.6,1.0,59.3,36.1,0.0,0.9200934579439252,0.9207943925233644,0.9225077881619936,0.9232866043613708,0.9237538940809968,0.92398753894081,0.9242211838006232,0.9246105919003116,0.924766355140187,0.924766355140187,0.9249221183800622,0.9257009345794392,510710,3.0,14.0,75.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-3.01337,-44.77539,São João Batista,MA,700,148.6,0.0,57.3,358.8,135.2,148.6,0.0,57.3,358.8,135.2,148.6,0.0,53.4,358.8,135.2,148.6,0.0,56.9,358.8,135.2,148.6,0.0,57.3,358.8,135.2,148.6,0.0,57.4,358.8,135.2,148.6,0.0,57.4,358.8,135.2,148.6,0.0,39.8,358.8,135.2,148.6,0.0,55.3,358.8,135.2,148.6,0.0,57.4,358.8,135.2,148.6,0.0,57.1,358.8,135.2,148.6,0.0,44.2,358.8,135.2,0.21228571428571427,0.21228571428571427,0.21228571428571427,0.21228571428571427,0.21228571428571427,0.21228571428571427,0.21228571428571427,0.21228571428571427,0.21228571428571427,0.21228571428571427,0.21228571428571427,0.21228571428571427,211100,1.0,0.0,1.0,10.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
0.77051,-59.92018,São João da Baliza,RR,4305,495.5,14.9,3788.0,0.4,5.4,504.2,8.6,3689.0,0.4,5.4,511.6,7.5,3652.9,0.4,5.4,516.4,4.7,3782.7,0.4,5.4,520.0,3.6,2810.1,0.4,5.4,526.7,6.7,3285.0,0.4,5.4,533.3,6.7,3090.6,0.4,5.4,536.8,3.5,3761.3,0.4,5.4,543.1,6.2,3756.1,0.4,5.4,548.0,5.0,2689.0,0.4,5.4,553.1,5.1,2223.2,0.4,5.4,563.8,10.7,3735.4,0.4,5.4,0.1150987224157956,0.11711962833914055,0.11883855981416958,0.11995354239256678,0.1207897793263647,0.12234610917537747,0.12387921022067362,0.12469221835075492,0.1261556329849013,0.1272938443670151,0.12847851335656213,0.13096399535423925,140050,30.0,97.0,163.0,30.0,65.0,13.0,,3.0,4.0,,,3.0
-0.8685,-47.96322,São João da Ponta,PA,197,103.4,3.9,80.2,1.7,11.3,103.7,0.3,46.2,1.7,11.3,106.1,2.4,54.6,1.7,11.3,106.8,0.8,53.7,1.7,11.3,106.9,0.1,27.0,1.7,11.3,107.6,0.7,69.6,1.7,11.3,107.7,0.1,20.0,1.7,11.3,108.3,0.6,42.5,1.7,11.3,108.7,0.4,68.0,1.7,11.3,109.6,0.9,74.4,1.7,11.3,110.2,0.6,73.8,1.7,11.3,110.7,0.5,73.3,1.7,11.3,0.5248730964467005,0.5263959390862945,0.5385786802030457,0.5421319796954315,0.5426395939086295,0.5461928934010152,0.5467005076142132,0.549746192893401,0.5517766497461929,0.5563451776649746,0.5593908629441624,0.5619289340101523,150746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.77509,-47.26758,São João de Pirabas,PA,703,196.0,4.8,279.7,12.9,81.4,198.1,2.1,245.2,12.9,81.4,199.4,1.3,268.6,12.9,81.4,200.6,1.2,243.7,12.9,81.4,201.6,1.0,278.3,12.9,81.4,202.7,1.2,236.7,12.9,81.4,204.6,1.8,205.5,12.9,81.4,207.8,3.3,327.4,12.9,81.4,208.9,1.1,312.3,12.9,81.4,209.7,0.8,296.0,12.9,81.4,210.6,0.9,0.0,12.9,81.4,212.7,2.0,336.7,12.9,81.4,0.2788051209103841,0.2817923186344239,0.2836415362731152,0.285348506401138,0.2867709815078236,0.2883357041251778,0.2910384068278805,0.2955903271692746,0.2971550497866288,0.2982930298719772,0.2995732574679943,0.3025604551920341,150747,119.0,123.0,140.0,25.0,34.0,11.0,4.0,3.0,2.0,6.0,0.0,1.0
-5.4417,-48.67711,São João do Araguaia,PA,1288,885.9,34.8,212.3,73.7,116.1,901.4,15.5,196.8,73.7,116.1,906.2,4.8,191.7,73.7,116.1,909.3,3.1,186.7,73.7,116.1,911.4,2.1,180.0,73.7,116.1,914.7,3.3,183.2,73.7,116.1,919.2,4.5,172.0,73.7,116.1,924.2,5.0,174.0,73.7,116.1,931.0,6.8,167.2,73.7,116.1,936.0,5.1,162.2,73.7,116.1,940.3,4.2,153.7,73.7,116.1,945.6,5.3,152.6,73.7,116.1,0.6878105590062111,0.6998447204968944,0.7035714285714286,0.7059782608695652,0.7076086956521739,0.7101708074534162,0.7136645962732919,0.7175465838509317,0.7228260869565217,0.7267080745341615,0.7300465838509317,0.7341614906832298,150750,16.0,18.0,88.0,68.0,16.0,21.0,0.0,3.0,58.0,50.0,49.0,27.0
-3.5971,-46.53744,São João do Carú,MA,620,394.0,0.2,54.0,0.0,0.0,408.7,14.7,178.7,0.0,0.0,408.9,0.2,138.9,0.0,0.0,410.7,1.8,209.2,0.0,0.0,411.1,0.4,95.0,0.0,0.0,413.3,2.2,132.9,0.0,0.0,413.6,0.3,78.8,0.0,0.0,413.6,0.0,89.7,0.0,0.0,413.7,0.1,97.7,0.0,0.0,414.0,0.3,206.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,414.0,0.0,206.0,0.0,0.0,0.6354838709677421,0.6591935483870968,0.659516129032258,0.6624193548387096,0.6630645161290323,0.6666129032258065,0.6670967741935484,0.6670967741935484,0.667258064516129,0.667741935483871,0.667741935483871,0.667741935483871,211102,6.0,23.0,2.0,0.0,1.0,0.0,17.0,29.0,21.0,1.0,0.0,0.0
