Doença,Espécie,Ano,Mês,UF,Quantidade de casos
Anemia Infecciosa Equina,EQU,2008,Fev,AC,5
Anemia Infecciosa Equina,EQU,2008,Fev,RR,13
Anemia Infecciosa Equina,EQU,2008,Fev,RO,21
Anemia Infecciosa Equina,EQU,2008,Fev,PA,25
Anemia Infecciosa Equina,EQU,2008,Fev,TO,30
Anemia Infecciosa Equina,EQU,2008,Fev,MA,48
Anemia Infecciosa Equina,EQU,2008,Fev,MT,103
Raiva,EQU,2008,Set,MT,2
Raiva,EQU,2008,Set,TO,2
Anemia Infecciosa Equina,EQU,2008,Set,RR,6
Anemia Infecciosa Equina,EQU,2008,Set,AC,9
Anemia Infecciosa Equina,EQU,2008,Set,RO,21
Anemia Infecciosa Equina,EQU,2008,Set,PA,24
Anemia Infecciosa Equina,EQU,2008,Set,TO,70
Anemia Infecciosa Equina,EQU,2008,Set,MA,97
Anemia Infecciosa Equina,EQU,2008,Set,MT,163
Anemia Infecciosa Equina,EQU,2008,Out,AP,4
Anemia Infecciosa Equina,EQU,2008,Out,TO,12
Anemia Infecciosa Equina,EQU,2008,Out,PA,17
Anemia Infecciosa Equina,EQU,2008,Out,RR,20
Anemia Infecciosa Equina,EQU,2008,Out,AC,35
Anemia Infecciosa Equina,EQU,2008,Out,RO,45
Anemia Infecciosa Equina,EQU,2008,Out,MA,73
Anemia Infecciosa Equina,EQU,2008,Out,MT,192
Raiva,EQU,2008,Dez,TO,1
Anemia Infecciosa Equina,EQU,2008,Dez,RR,9
Anemia Infecciosa Equina,EQU,2008,Dez,AC,11
Anemia Infecciosa Equina,EQU,2008,Dez,PA,13
Anemia Infecciosa Equina,EQU,2008,Dez,RO,29
Anemia Infecciosa Equina,EQU,2008,Dez,TO,34
Anemia Infecciosa Equina,EQU,2008,Dez,MA,69
Anemia Infecciosa Equina,EQU,2008,Dez,MT,123
Anemia Infecciosa Equina,EQU,2009,Ago,AM,1
Raiva,EQU,2009,Ago,MT,1
Anemia Infecciosa Equina,EQU,2009,Ago,AC,16
Anemia Infecciosa Equina,EQU,2009,Ago,TO,18
Anemia Infecciosa Equina,EQU,2009,Ago,PA,27
Anemia Infecciosa Equina,EQU,2009,Ago,RO,38
Anemia Infecciosa Equina,EQU,2009,Ago,MA,93
Anemia Infecciosa Equina,EQU,2009,Ago,MT,133
Raiva,EQU,2009,Mar,RO,1
Raiva,EQU,2009,Mar,TO,1
Anemia Infecciosa Equina,EQU,2009,Mar,AM,12
Anemia Infecciosa Equina,EQU,2009,Mar,RR,15
Anemia Infecciosa Equina,EQU,2009,Mar,PA,26
Anemia Infecciosa Equina,EQU,2009,Mar,RO,31
Anemia Infecciosa Equina,EQU,2009,Mar,MA,33
Anemia Infecciosa Equina,EQU,2009,Mar,AC,36
Anemia Infecciosa Equina,EQU,2009,Mar,TO,38
Anemia Infecciosa Equina,EQU,2009,Mar,MT,163
Raiva,EQU,2009,Abr,TO,1
Anemia Infecciosa Equina,EQU,2009,Abr,PA,5
Anemia Infecciosa Equina,EQU,2009,Abr,AM,9
Anemia Infecciosa Equina,EQU,2009,Abr,AC,11
Raiva,EQU,2009,Abr,MT,12
Anemia Infecciosa Equina,EQU,2009,Abr,TO,12
Anemia Infecciosa Equina,EQU,2009,Abr,RR,24
Anemia Infecciosa Equina,EQU,2009,Abr,RO,34
Anemia Infecciosa Equina,EQU,2009,Abr,MA,67
Anemia Infecciosa Equina,EQU,2009,Abr,MT,169
Raiva,EQU,2009,Jun,MT,1
Anemia Infecciosa Equina,EQU,2009,Jun,RR,7
Anemia Infecciosa Equina,EQU,2009,Jun,TO,18
Anemia Infecciosa Equina,EQU,2009,Jun,AC,20
Anemia Infecciosa Equina,EQU,2009,Jun,RO,26
Anemia Infecciosa Equina,EQU,2009,Jun,MA,37
Anemia Infecciosa Equina,EQU,2009,Jun,PA,48
Anemia Infecciosa Equina,EQU,2009,Jun,MT,87
Raiva,EQU,2009,Jul,PA,1
Encefalomielite equina do leste,EQU,2009,Jul,PA,2
Anemia Infecciosa Equina,EQU,2009,Jul,AM,7
Raiva,EQU,2009,Jul,MT,7
Anemia Infecciosa Equina,EQU,2009,Jul,RR,7
Anemia Infecciosa Equina,EQU,2009,Jul,PA,26
Anemia Infecciosa Equina,EQU,2009,Jul,TO,30
Anemia Infecciosa Equina,EQU,2009,Jul,AC,34
Anemia Infecciosa Equina,EQU,2009,Jul,RO,35
Anemia Infecciosa Equina,EQU,2009,Jul,MA,70
Anemia Infecciosa Equina,EQU,2009,Jul,MT,164
Raiva,EQU,2009,Nov,TO,3
Anemia Infecciosa Equina,EQU,2009,Nov,AM,8
Anemia Infecciosa Equina,EQU,2009,Nov,RO,18
Anemia Infecciosa Equina,EQU,2009,Nov,PA,25
Anemia Infecciosa Equina,EQU,2009,Nov,AC,26
Anemia Infecciosa Equina,EQU,2009,Nov,TO,51
Anemia Infecciosa Equina,EQU,2009,Nov,MA,74
Anemia Infecciosa Equina,EQU,2009,Nov,MT,86
Raiva,EQU,2009,Mai,MT,1
Raiva,EQU,2009,Mai,TO,1
Anemia Infecciosa Equina,EQU,2009,Mai,RR,6
Anemia Infecciosa Equina,EQU,2009,Mai,AP,7
Anemia Infecciosa Equina,EQU,2009,Mai,AC,10
Anemia Infecciosa Equina,EQU,2009,Mai,AM,11
Anemia Infecciosa Equina,EQU,2009,Mai,RO,16
Anemia Infecciosa Equina,EQU,2009,Mai,TO,22
Anemia Infecciosa Equina,EQU,2009,Mai,PA,76
Anemia Infecciosa Equina,EQU,2009,Mai,MA,114
Anemia Infecciosa Equina,EQU,2009,Mai,MT,226
Anemia Infecciosa Equina,EQU,2009,Jan,AM,2
Anemia Infecciosa Equina,EQU,2009,Jan,AC,8
Anemia Infecciosa Equina,EQU,2009,Jan,TO,8
Anemia Infecciosa Equina,EQU,2009,Jan,RR,9
Anemia Infecciosa Equina,EQU,2009,Jan,RO,27
Anemia Infecciosa Equina,EQU,2009,Jan,MA,35
Anemia Infecciosa Equina,EQU,2009,Jan,PA,56
Anemia Infecciosa Equina,EQU,2009,Jan,MT,105
Raiva,EQU,2009,Fev,MT,1
Anemia Infecciosa Equina,EQU,2009,Fev,AM,5
Anemia Infecciosa Equina,EQU,2009,Fev,RR,12
Anemia Infecciosa Equina,EQU,2009,Fev,AC,17
Anemia Infecciosa Equina,EQU,2009,Fev,PA,28
Anemia Infecciosa Equina,EQU,2009,Fev,TO,32
Anemia Infecciosa Equina,EQU,2009,Fev,RO,38
Anemia Infecciosa Equina,EQU,2009,Fev,MA,60
Anemia Infecciosa Equina,EQU,2009,Fev,MT,121
Raiva,EQU,2009,Set,MT,1
Anemia Infecciosa Equina,EQU,2009,Set,RR,1
Anemia Infecciosa Equina,EQU,2009,Set,TO,7
Anemia Infecciosa Equina,EQU,2009,Set,AP,10
Anemia Infecciosa Equina,EQU,2009,Set,AM,13
Anemia Infecciosa Equina,EQU,2009,Set,AC,25
Anemia Infecciosa Equina,EQU,2009,Set,RO,40
Anemia Infecciosa Equina,EQU,2009,Set,MA,64
Anemia Infecciosa Equina,EQU,2009,Set,MT,187
Anemia Infecciosa Equina,EQU,2009,Set,PA,192
Raiva,EQU,2009,Out,PA,1
Raiva,EQU,2009,Out,RO,1
Anemia Infecciosa Equina,EQU,2009,Out,AM,5
Anemia Infecciosa Equina,EQU,2009,Out,TO,21
Anemia Infecciosa Equina,EQU,2009,Out,RO,32
Anemia Infecciosa Equina,EQU,2009,Out,AC,58
Anemia Infecciosa Equina,EQU,2009,Out,MA,65
Anemia Infecciosa Equina,EQU,2009,Out,PA,100
Anemia Infecciosa Equina,EQU,2009,Out,MT,242
Anemia Infecciosa Equina,EQU,2009,Dez,TO,11
Anemia Infecciosa Equina,EQU,2009,Dez,AC,13
Anemia Infecciosa Equina,EQU,2009,Dez,RO,26
Anemia Infecciosa Equina,EQU,2009,Dez,PA,33
Anemia Infecciosa Equina,EQU,2009,Dez,MA,68
Anemia Infecciosa Equina,EQU,2009,Dez,MT,93
Anemia Infecciosa Equina,EQU,2010,Ago,AM,1
Raiva,EQU,2010,Ago,MT,1
Anemia Infecciosa Equina,EQU,2010,Ago,AP,2
Raiva,EQU,2010,Ago,RO,2
Anemia Infecciosa Equina,EQU,2010,Ago,RR,3
Anemia Infecciosa Equina,EQU,2010,Ago,AC,12
Anemia Infecciosa Equina,EQU,2010,Ago,TO,18
Anemia Infecciosa Equina,EQU,2010,Ago,RO,20
Anemia Infecciosa Equina,EQU,2010,Ago,PA,48
Anemia Infecciosa Equina,EQU,2010,Ago,MA,76
Anemia Infecciosa Equina,EQU,2010,Ago,MT,124
Raiva,EQU,2010,Mar,TO,1
Raiva,EQU,2010,Mar,MT,2
Anemia Infecciosa Equina,EQU,2010,Mar,AM,11
Anemia Infecciosa Equina,EQU,2010,Mar,TO,12
Anemia Infecciosa Equina,EQU,2010,Mar,AC,19
Anemia Infecciosa Equina,EQU,2010,Mar,RO,36
Anemia Infecciosa Equina,EQU,2010,Mar,PA,72
Anemia Infecciosa Equina,EQU,2010,Mar,MA,75
Anemia Infecciosa Equina,EQU,2010,Mar,MT,144
Raiva,EQU,2010,Abr,MT,3
Anemia Infecciosa Equina,EQU,2010,Abr,AM,7
Anemia Infecciosa Equina,EQU,2010,Abr,TO,9
Anemia Infecciosa Equina,EQU,2010,Abr,AC,12
Anemia Infecciosa Equina,EQU,2010,Abr,RO,23
Anemia Infecciosa Equina,EQU,2010,Abr,PA,30
Anemia Infecciosa Equina,EQU,2010,Abr,MA,65
Anemia Infecciosa Equina,EQU,2010,Abr,MT,198
Anemia Infecciosa Equina,EQU,2010,Jun,AC,7
Anemia Infecciosa Equina,EQU,2010,Jun,TO,20
Anemia Infecciosa Equina,EQU,2010,Jun,RO,45
Anemia Infecciosa Equina,EQU,2010,Jun,MA,70
Anemia Infecciosa Equina,EQU,2010,Jun,MT,183
Raiva,EQU,2010,Jul,MT,5
Anemia Infecciosa Equina,EQU,2010,Jul,RR,5
Anemia Infecciosa Equina,EQU,2010,Jul,TO,8
Raiva,EQU,2010,Jul,PA,9
Anemia Infecciosa Equina,EQU,2010,Jul,AM,10
Anemia Infecciosa Equina,EQU,2010,Jul,AC,19
Anemia Infecciosa Equina,EQU,2010,Jul,RO,41
Anemia Infecciosa Equina,EQU,2010,Jul,PA,52
Anemia Infecciosa Equina,EQU,2010,Jul,MA,68
Anemia Infecciosa Equina,EQU,2010,Jul,MT,226
Anemia Infecciosa Equina,EQU,2010,Nov,AM,3
Anemia Infecciosa Equina,EQU,2010,Nov,PA,8
Anemia Infecciosa Equina,EQU,2010,Nov,AC,14
Anemia Infecciosa Equina,EQU,2010,Nov,RO,24
Anemia Infecciosa Equina,EQU,2010,Nov,MA,62
Anemia Infecciosa Equina,EQU,2010,Nov,TO,74
Anemia Infecciosa Equina,EQU,2010,Nov,MT,169
Raiva,EQU,2010,Mai,MT,4
Anemia Infecciosa Equina,EQU,2010,Mai,PA,10
Anemia Infecciosa Equina,EQU,2010,Mai,AC,16
Anemia Infecciosa Equina,EQU,2010,Mai,TO,20
Anemia Infecciosa Equina,EQU,2010,Mai,RO,41
Anemia Infecciosa Equina,EQU,2010,Mai,MA,104
Anemia Infecciosa Equina,EQU,2010,Mai,MT,154
Anemia Infecciosa Equina,EQU,2010,Jan,RR,1
Anemia Infecciosa Equina,EQU,2010,Jan,TO,14
Anemia Infecciosa Equina,EQU,2010,Jan,AM,15
Anemia Infecciosa Equina,EQU,2010,Jan,PA,20
Anemia Infecciosa Equina,EQU,2010,Jan,AC,28
Anemia Infecciosa Equina,EQU,2010,Jan,RO,28
Anemia Infecciosa Equina,EQU,2010,Jan,MA,56
Anemia Infecciosa Equina,EQU,2010,Jan,MT,104
Anemia Infecciosa Equina,EQU,2010,Fev,AP,5
Anemia Infecciosa Equina,EQU,2010,Fev,AC,8
Anemia Infecciosa Equina,EQU,2010,Fev,RR,8
Anemia Infecciosa Equina,EQU,2010,Fev,RO,12
Anemia Infecciosa Equina,EQU,2010,Fev,MA,33
Anemia Infecciosa Equina,EQU,2010,Fev,PA,55
Anemia Infecciosa Equina,EQU,2010,Fev,TO,62
Anemia Infecciosa Equina,EQU,2010,Fev,MT,125
Anemia Infecciosa Equina,EQU,2010,Set,AM,1
Raiva,EQU,2010,Set,MT,4
Anemia Infecciosa Equina,EQU,2010,Set,TO,18
Anemia Infecciosa Equina,EQU,2010,Set,AC,20
Anemia Infecciosa Equina,EQU,2010,Set,RO,29
Anemia Infecciosa Equina,EQU,2010,Set,PA,37
Anemia Infecciosa Equina,EQU,2010,Set,MA,70
Anemia Infecciosa Equina,EQU,2010,Set,MT,112
Anemia Infecciosa Equina,EQU,2010,Out,AP,2
Anemia Infecciosa Equina,EQU,2010,Out,RR,10
Anemia Infecciosa Equina,EQU,2010,Out,TO,11
Anemia Infecciosa Equina,EQU,2010,Out,AC,14
Anemia Infecciosa Equina,EQU,2010,Out,RO,20
Anemia Infecciosa Equina,EQU,2010,Out,PA,54
Anemia Infecciosa Equina,EQU,2010,Out,MA,83
Anemia Infecciosa Equina,EQU,2010,Out,MT,113
Raiva,EQU,2010,Dez,PA,1
Anemia Infecciosa Equina,EQU,2010,Dez,PA,5
Anemia Infecciosa Equina,EQU,2010,Dez,AC,6
Anemia Infecciosa Equina,EQU,2010,Dez,RR,7
Anemia Infecciosa Equina,EQU,2010,Dez,AM,16
Anemia Infecciosa Equina,EQU,2010,Dez,RO,18
Anemia Infecciosa Equina,EQU,2010,Dez,TO,26
Anemia Infecciosa Equina,EQU,2010,Dez,MA,71
Anemia Infecciosa Equina,EQU,2010,Dez,MT,103
Raiva,EQU,2011,Ago,MT,1
Anemia Infecciosa Equina,EQU,2011,Ago,TO,4
Anemia Infecciosa Equina,EQU,2011,Ago,AM,5
Anemia Infecciosa Equina,EQU,2011,Ago,AC,15
Anemia Infecciosa Equina,EQU,2011,Ago,RO,20
Anemia Infecciosa Equina,EQU,2011,Ago,PA,22
Anemia Infecciosa Equina,EQU,2011,Ago,MA,108
Anemia Infecciosa Equina,EQU,2011,Ago,MT,156
Raiva,EQU,2011,Mar,MT,5
Anemia Infecciosa Equina,EQU,2011,Mar,AC,11
Anemia Infecciosa Equina,EQU,2011,Mar,RO,20
Anemia Infecciosa Equina,EQU,2011,Mar,TO,22
Anemia Infecciosa Equina,EQU,2011,Mar,RR,28
Anemia Infecciosa Equina,EQU,2011,Mar,PA,71
Anemia Infecciosa Equina,EQU,2011,Mar,MA,80
Anemia Infecciosa Equina,EQU,2011,Mar,MT,231
Raiva,EQU,2011,Abr,MT,8
Anemia Infecciosa Equina,EQU,2011,Abr,AC,10
Anemia Infecciosa Equina,EQU,2011,Abr,TO,13
Anemia Infecciosa Equina,EQU,2011,Abr,RO,14
Anemia Infecciosa Equina,EQU,2011,Abr,PA,41
Anemia Infecciosa Equina,EQU,2011,Abr,MA,71
Anemia Infecciosa Equina,EQU,2011,Abr,MT,160
Raiva,EQU,2011,Jun,PA,1
Anemia Infecciosa Equina,EQU,2011,Jun,AM,4
Raiva,EQU,2011,Jun,MT,11
Anemia Infecciosa Equina,EQU,2011,Jun,RR,13
Anemia Infecciosa Equina,EQU,2011,Jun,AC,20
Anemia Infecciosa Equina,EQU,2011,Jun,RO,20
Anemia Infecciosa Equina,EQU,2011,Jun,TO,22
Anemia Infecciosa Equina,EQU,2011,Jun,PA,50
Anemia Infecciosa Equina,EQU,2011,Jun,MA,110
Anemia Infecciosa Equina,EQU,2011,Jun,MT,143
Anemia Infecciosa Equina,EQU,2011,Jul,AM,1
Mormo,EQU,2011,Jul,PA,2
Raiva,EQU,2011,Jul,PA,2
Raiva,EQU,2011,Jul,MT,9
Anemia Infecciosa Equina,EQU,2011,Jul,TO,20
Anemia Infecciosa Equina,EQU,2011,Jul,RO,27
Anemia Infecciosa Equina,EQU,2011,Jul,AC,29
Anemia Infecciosa Equina,EQU,2011,Jul,PA,72
Anemia Infecciosa Equina,EQU,2011,Jul,MA,114
Anemia Infecciosa Equina,EQU,2011,Jul,MT,159
Anemia Infecciosa Equina,EQU,2011,Nov,AM,6
Raiva,EQU,2011,Nov,MT,7
Anemia Infecciosa Equina,EQU,2011,Nov,AC,9
Anemia Infecciosa Equina,EQU,2011,Nov,TO,18
Anemia Infecciosa Equina,EQU,2011,Nov,RO,30
Anemia Infecciosa Equina,EQU,2011,Nov,PA,65
Anemia Infecciosa Equina,EQU,2011,Nov,MA,90
Anemia Infecciosa Equina,EQU,2011,Nov,MT,100
Raiva,EQU,2011,Mai,MT,1
Anemia Infecciosa Equina,EQU,2011,Mai,AM,4
Anemia Infecciosa Equina,EQU,2011,Mai,AC,11
Anemia Infecciosa Equina,EQU,2011,Mai,TO,13
Anemia Infecciosa Equina,EQU,2011,Mai,RR,14
Anemia Infecciosa Equina,EQU,2011,Mai,RO,33
Anemia Infecciosa Equina,EQU,2011,Mai,PA,72
Anemia Infecciosa Equina,EQU,2011,Mai,MA,102
Anemia Infecciosa Equina,EQU,2011,Mai,MT,125
Raiva,EQU,2011,Jan,MT,1
Raiva,EQU,2011,Jan,PA,1
Anemia Infecciosa Equina,EQU,2011,Jan,AC,5
Anemia Infecciosa Equina,EQU,2011,Jan,RR,6
Anemia Infecciosa Equina,EQU,2011,Jan,TO,7
Anemia Infecciosa Equina,EQU,2011,Jan,RO,13
Anemia Infecciosa Equina,EQU,2011,Jan,PA,41
Anemia Infecciosa Equina,EQU,2011,Jan,MA,66
Anemia Infecciosa Equina,EQU,2011,Jan,MT,88
Raiva,EQU,2011,Fev,MT,1
Anemia Infecciosa Equina,EQU,2011,Fev,RO,5
Anemia Infecciosa Equina,EQU,2011,Fev,RR,14
Anemia Infecciosa Equina,EQU,2011,Fev,AC,18
Anemia Infecciosa Equina,EQU,2011,Fev,TO,22
Anemia Infecciosa Equina,EQU,2011,Fev,MA,55
Anemia Infecciosa Equina,EQU,2011,Fev,MT,105
Anemia Infecciosa Equina,EQU,2011,Fev,PA,124
Raiva,EQU,2011,Set,MT,2
Anemia Infecciosa Equina,EQU,2011,Set,AC,6
Anemia Infecciosa Equina,EQU,2011,Set,RO,16
Anemia Infecciosa Equina,EQU,2011,Set,PA,46
Anemia Infecciosa Equina,EQU,2011,Set,MA,114
Anemia Infecciosa Equina,EQU,2011,Set,MT,127
Mormo,EQU,2011,Out,AM,1
Anemia Infecciosa Equina,EQU,2011,Out,AC,9
Anemia Infecciosa Equina,EQU,2011,Out,TO,12
Anemia Infecciosa Equina,EQU,2011,Out,RO,22
Anemia Infecciosa Equina,EQU,2011,Out,PA,39
Anemia Infecciosa Equina,EQU,2011,Out,MA,113
Anemia Infecciosa Equina,EQU,2011,Out,MT,118
Anemia Infecciosa Equina,EQU,2011,Dez,RO,12
Anemia Infecciosa Equina,EQU,2011,Dez,AC,13
Anemia Infecciosa Equina,EQU,2011,Dez,PA,55
Anemia Infecciosa Equina,EQU,2011,Dez,MA,57
Anemia Infecciosa Equina,EQU,2011,Dez,TO,61
Anemia Infecciosa Equina,EQU,2011,Dez,MT,138
Anemia Infecciosa Equina,EQU,2012,Ago,AM,2
Raiva,EQU,2012,Ago,MT,4
Anemia Infecciosa Equina,EQU,2012,Ago,RR,16
Anemia Infecciosa Equina,EQU,2012,Ago,AC,20
Anemia Infecciosa Equina,EQU,2012,Ago,RO,29
Anemia Infecciosa Equina,EQU,2012,Ago,MA,90
Anemia Infecciosa Equina,EQU,2012,Ago,MT,112
Anemia Infecciosa Equina,EQU,2012,Mar,AP,1
Raiva,EQU,2012,Mar,PA,1
Raiva,EQU,2012,Mar,TO,1
Anemia Infecciosa Equina,EQU,2012,Mar,AC,8
Anemia Infecciosa Equina,EQU,2012,Mar,RO,36
Anemia Infecciosa Equina,EQU,2012,Mar,PA,64
Anemia Infecciosa Equina,EQU,2012,Mar,MT,130
Anemia Infecciosa Equina,EQU,2012,Mar,MA,145
Raiva,EQU,2012,Abr,PA,1
Anemia Infecciosa Equina,EQU,2012,Abr,AM,2
Anemia Infecciosa Equina,EQU,2012,Abr,RR,3
Anemia Infecciosa Equina,EQU,2012,Abr,AC,17
Anemia Infecciosa Equina,EQU,2012,Abr,RO,20
Anemia Infecciosa Equina,EQU,2012,Abr,PA,71
Anemia Infecciosa Equina,EQU,2012,Abr,MA,91
Anemia Infecciosa Equina,EQU,2012,Abr,MT,152
Anemia Infecciosa Equina,EQU,2012,Jun,RR,19
Anemia Infecciosa Equina,EQU,2012,Jun,TO,20
Anemia Infecciosa Equina,EQU,2012,Jun,AC,21
Anemia Infecciosa Equina,EQU,2012,Jun,RO,40
Anemia Infecciosa Equina,EQU,2012,Jun,PA,114
Anemia Infecciosa Equina,EQU,2012,Jun,MA,135
Anemia Infecciosa Equina,EQU,2012,Jun,MT,206
Anemia Infecciosa Equina,EQU,2012,Jul,RR,4
Anemia Infecciosa Equina,EQU,2012,Jul,AM,9
Anemia Infecciosa Equina,EQU,2012,Jul,AC,32
Anemia Infecciosa Equina,EQU,2012,Jul,RO,52
Anemia Infecciosa Equina,EQU,2012,Jul,MA,120
Anemia Infecciosa Equina,EQU,2012,Jul,PA,192
Anemia Infecciosa Equina,EQU,2012,Jul,MT,221
Anemia Infecciosa Equina,EQU,2012,Nov,AP,3
Anemia Infecciosa Equina,EQU,2012,Nov,AM,9
Anemia Infecciosa Equina,EQU,2012,Nov,RR,32
Anemia Infecciosa Equina,EQU,2012,Nov,RO,77
Anemia Infecciosa Equina,EQU,2012,Nov,MA,79
Anemia Infecciosa Equina,EQU,2012,Nov,MT,160
Anemia Infecciosa Equina,EQU,2012,Mai,AM,1
Raiva,EQU,2012,Mai,MT,3
Anemia Infecciosa Equina,EQU,2012,Mai,AP,13
Anemia Infecciosa Equina,EQU,2012,Mai,AC,15
Anemia Infecciosa Equina,EQU,2012,Mai,RR,22
Anemia Infecciosa Equina,EQU,2012,Mai,TO,22
Anemia Infecciosa Equina,EQU,2012,Mai,RO,33
Anemia Infecciosa Equina,EQU,2012,Mai,PA,37
Anemia Infecciosa Equina,EQU,2012,Mai,MA,114
Anemia Infecciosa Equina,EQU,2012,Mai,MT,121
Anemia Infecciosa Equina,EQU,2012,Jan,AC,1
Raiva,EQU,2012,Jan,MT,5
Anemia Infecciosa Equina,EQU,2012,Jan,AM,9
Anemia Infecciosa Equina,EQU,2012,Jan,RO,26
Anemia Infecciosa Equina,EQU,2012,Jan,RR,30
Anemia Infecciosa Equina,EQU,2012,Jan,MA,84
Anemia Infecciosa Equina,EQU,2012,Jan,PA,103
Anemia Infecciosa Equina,EQU,2012,Jan,MT,110
Anemia Infecciosa Equina,EQU,2012,Fev,AC,11
Anemia Infecciosa Equina,EQU,2012,Fev,RO,17
Anemia Infecciosa Equina,EQU,2012,Fev,RR,26
Anemia Infecciosa Equina,EQU,2012,Fev,PA,32
Anemia Infecciosa Equina,EQU,2012,Fev,MA,74
Anemia Infecciosa Equina,EQU,2012,Fev,MT,85
Anemia Infecciosa Equina,EQU,2012,Set,AM,3
Anemia Infecciosa Equina,EQU,2012,Set,AC,7
Anemia Infecciosa Equina,EQU,2012,Set,RO,25
Anemia Infecciosa Equina,EQU,2012,Set,MA,61
Anemia Infecciosa Equina,EQU,2012,Set,MT,104
Raiva,EQU,2012,Out,TO,1
Anemia Infecciosa Equina,EQU,2012,Out,AM,4
Anemia Infecciosa Equina,EQU,2012,Out,RR,4
Anemia Infecciosa Equina,EQU,2012,Out,RO,16
Anemia Infecciosa Equina,EQU,2012,Out,AC,17
Anemia Infecciosa Equina,EQU,2012,Out,MA,67
Anemia Infecciosa Equina,EQU,2012,Out,MT,113
Anemia Infecciosa Equina,EQU,2012,Dez,AP,1
Raiva,EQU,2012,Dez,MT,1
Anemia Infecciosa Equina,EQU,2012,Dez,AM,2
Anemia Infecciosa Equina,EQU,2012,Dez,AC,4
Anemia Infecciosa Equina,EQU,2012,Dez,RO,19
Anemia Infecciosa Equina,EQU,2012,Dez,MA,104
Anemia Infecciosa Equina,EQU,2012,Dez,MT,106
Mormo,EQU,2013,Ago,MA,1
Raiva,EQU,2013,Ago,RO,1
Raiva,EQU,2013,Ago,MA,3
Raiva,EQU,2013,Ago,MT,3
Mormo,EQU,2013,Ago,RO,3
Anemia Infecciosa Equina,EQU,2013,Ago,RO,28
Anemia Infecciosa Equina,EQU,2013,Ago,AC,38
Anemia Infecciosa Equina,EQU,2013,Ago,PA,49
Anemia Infecciosa Equina,EQU,2013,Ago,MA,132
Carbúnculo hemático/Antraz,EQU,2013,Mar,PA,1
Raiva,EQU,2013,Mar,TO,1
Anemia Infecciosa Equina,EQU,2013,Mar,AM,3
Anemia Infecciosa Equina,EQU,2013,Mar,RR,10
Anemia Infecciosa Equina,EQU,2013,Mar,AC,16
Anemia Infecciosa Equina,EQU,2013,Mar,TO,16
Anemia Infecciosa Equina,EQU,2013,Mar,PA,36
Anemia Infecciosa Equina,EQU,2013,Mar,RO,57
Anemia Infecciosa Equina,EQU,2013,Mar,MA,67
Mormo,EQU,2013,Abr,AM,1
Raiva,EQU,2013,Abr,MT,3
Anemia Infecciosa Equina,EQU,2013,Abr,TO,5
Anemia Infecciosa Equina,EQU,2013,Abr,AM,6
Anemia Infecciosa Equina,EQU,2013,Abr,RR,10
Anemia Infecciosa Equina,EQU,2013,Abr,AC,19
Anemia Infecciosa Equina,EQU,2013,Abr,PA,29
Anemia Infecciosa Equina,EQU,2013,Abr,MA,57
Anemia Infecciosa Equina,EQU,2013,Abr,RO,67
Anemia Infecciosa Equina,EQU,2013,Abr,MT,126
Anemia Infecciosa Equina,EQU,2013,Jun,TO,5
Raiva,EQU,2013,Jun,TO,6
Anemia Infecciosa Equina,EQU,2013,Jun,AC,13
Anemia Infecciosa Equina,EQU,2013,Jun,AM,15
Anemia Infecciosa Equina,EQU,2013,Jun,RO,31
Anemia Infecciosa Equina,EQU,2013,Jun,PA,94
Anemia Infecciosa Equina,EQU,2013,Jun,MA,101
Mormo,EQU,2013,Jul,MA,2
Anemia Infecciosa Equina,EQU,2013,Jul,AM,3
Anemia Infecciosa Equina,EQU,2013,Jul,MT,3
Anemia Infecciosa Equina,EQU,2013,Jul,RR,12
Anemia Infecciosa Equina,EQU,2013,Jul,AC,26
Anemia Infecciosa Equina,EQU,2013,Jul,RO,36
Anemia Infecciosa Equina,EQU,2013,Jul,MA,61
Anemia Infecciosa Equina,EQU,2013,Jul,PA,85
Raiva,EQU,2013,Nov,MA,1
Raiva,EQU,2013,Nov,MT,1
Mormo,EQU,2013,Nov,RO,1
Anemia Infecciosa Equina,EQU,2013,Nov,AM,2
Anemia Infecciosa Equina,EQU,2013,Nov,AC,6
Anemia Infecciosa Equina,EQU,2013,Nov,RO,7
Anemia Infecciosa Equina,EQU,2013,Nov,AP,15
Anemia Infecciosa Equina,EQU,2013,Nov,RR,40
Anemia Infecciosa Equina,EQU,2013,Nov,MA,87
Anemia Infecciosa Equina,EQU,2013,Nov,PA,93
Anemia Infecciosa Equina,EQU,2013,Nov,MT,107
Mormo,EQU,2013,Mai,RO,1
Raiva,EQU,2013,Mai,TO,2
Anemia Infecciosa Equina,EQU,2013,Mai,AM,4
Raiva,EQU,2013,Mai,MT,4
Anemia Infecciosa Equina,EQU,2013,Mai,TO,12
Anemia Infecciosa Equina,EQU,2013,Mai,AC,16
Anemia Infecciosa Equina,EQU,2013,Mai,RR,19
Anemia Infecciosa Equina,EQU,2013,Mai,PA,23
Anemia Infecciosa Equina,EQU,2013,Mai,RO,25
Anemia Infecciosa Equina,EQU,2013,Mai,MA,129
Raiva,EQU,2013,Jan,MT,1
Anemia Infecciosa Equina,EQU,2013,Jan,PA,4
Anemia Infecciosa Equina,EQU,2013,Jan,RO,11
Anemia Infecciosa Equina,EQU,2013,Jan,AC,19
