DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2015
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"412370 Santa Isabel do Ivaí";-;8;51;178;162;49;21;9;13;10;6;11;12;530
"412380 Santa Izabel do Oeste";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"412390 Santa Mariana";-;1;2;43;52;17;5;2;-;-;-;-;-;122
"412395 Santa Mônica";-;-;1;1;6;3;-;-;-;-;-;-;1;12
"412402 Santa Tereza do Oeste";-;-;5;55;26;2;-;-;-;-;-;2;-;90
"412405 Santa Terezinha de Itaipu";-;1;3;8;29;19;4;1;-;-;1;3;8;77
"412410 Santo Antônio da Platina";-;13;74;348;445;98;27;2;-;-;-;2;2;1011
"412420 Santo Antônio do Caiuá";-;3;44;48;14;3;-;-;-;-;1;-;-;113
"412430 Santo Antônio do Paraíso";-;-;-;-;-;-;-;-;-;-;-;-;5;5
"412440 Santo Antônio do Sudoeste";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"412450 Santo Inácio";-;-;2;1;-;13;1;-;-;-;-;1;-;18
"412460 São Carlos do Ivaí";-;-;2;1;1;-;3;1;-;-;-;-;-;8
"412470 São Jerônimo da Serra";-;-;-;-;2;3;-;-;-;-;-;-;-;5
"412480 São João";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"412490 São João do Caiuá";-;520;348;132;28;9;5;1;-;-;-;-;8;1051
"412500 São João do Ivaí";-;-;-;3;6;4;1;-;-;-;-;-;-;14
"412520 São Jorge d'Oeste";-;-;-;-;23;10;2;-;-;-;-;-;-;35
"412530 São Jorge do Ivaí";-;-;1;18;71;5;-;3;1;-;-;-;-;99
"412535 São Jorge do Patrocínio";-;5;7;13;5;-;-;-;-;-;-;-;-;30
"412545 São José das Palmeiras";-;-;1;5;2;-;-;-;-;-;-;-;-;8
"412550 São José dos Pinhais";-;-;-;-;1;-;-;-;1;-;-;-;-;2
"412555 São Manoel do Paraná";-;-;7;17;21;3;-;-;-;-;-;-;-;48
"412560 São Mateus do Sul";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412570 São Miguel do Iguaçu";-;1;-;15;44;36;15;2;2;-;-;-;1;116
"412575 São Pedro do Iguaçu";-;-;-;2;-;-;1;-;-;-;-;-;-;3
"412580 São Pedro do Ivaí";-;1;2;-;10;8;1;-;-;-;-;1;-;23
"412590 São Pedro do Paraná";-;34;13;7;28;12;4;-;-;-;-;-;-;98
"412600 São Sebastião da Amoreira";-;-;-;-;1;-;-;-;-;-;-;5;2;8
"412610 São Tomé";-;-;-;-;3;-;-;-;-;-;-;-;-;3
"412625 Sarandi";-;6;1;20;61;38;19;7;2;-;3;5;62;224
"412635 Serranópolis do Iguaçu";-;-;-;-;2;1;3;4;-;-;-;-;-;10
"412640 Sertaneja";-;-;-;4;13;3;1;-;-;-;-;-;-;21
"412650 Sertanópolis";-;6;24;351;79;8;3;-;-;-;1;2;2;476
"412660 Siqueira Campos";-;-;-;33;88;7;-;-;-;-;-;-;-;128
"412667 Tamarana";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"412670 Tamboara";-;2;1;4;10;17;2;-;-;-;-;-;2;38
"412680 Tapejara";-;-;2;64;146;32;3;-;-;-;-;-;-;247
"412690 Tapira";-;1;-;7;19;19;2;-;-;-;-;1;4;53
"412710 Telêmaco Borba";-;-;1;-;8;1;-;-;1;-;1;-;-;12
"412720 Terra Boa";-;-;1;-;1;3;2;-;-;-;-;-;-;7
"412730 Terra Rica";-;4;15;29;114;19;3;-;-;-;-;-;-;184
"412740 Terra Roxa";-;2;2;43;59;20;8;-;-;-;-;-;-;134
"412770 Toledo";-;2;19;165;285;158;29;2;1;1;-;-;1;663
"412785 Três Barras do Paraná";-;-;-;-;-;2;-;1;-;-;-;-;-;3
"412790 Tuneiras do Oeste";-;-;-;2;4;1;-;-;-;-;-;-;-;7
"412795 Tupãssi";-;-;7;65;71;9;1;-;-;-;-;-;-;153
"412800 Ubiratã";-;-;-;-;22;7;5;8;-;-;-;-;-;42
"412810 Umuarama";-;17;41;175;293;55;14;2;-;-;-;-;3;600
"412820 União da Vitória";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412830 Uniflor";-;-;4;7;12;5;-;-;-;1;-;-;-;29
"412840 Uraí";-;6;89;178;151;36;-;-;-;-;-;-;2;462
"412855 Vera Cruz do Oeste";-;-;-;3;9;2;-;1;-;-;-;-;-;15
"412860 Verê";-;-;-;9;19;21;8;-;-;-;-;-;-;57
"412880 Xambrê";-;-;6;25;15;4;-;-;1;-;-;-;-;51
"420130 Araquari";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420200 Balneário Camboriú";-;3;1;4;1;1;2;-;-;-;-;-;1;13
"421280 Balneário Piçarras";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"420209 Barra Bonita";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"420240 Blumenau";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420257 Bom Jesus do Oeste";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"420245 Bombinhas";-;-;-;-;2;-;-;-;-;-;-;-;1;3
"420300 Caçador";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"420320 Camboriú";-;2;1;1;-;1;-;-;-;-;-;-;-;5
"420380 Canoinhas";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"420420 Chapecó";-;-;-;5;18;11;1;-;-;-;-;-;-;35
"420435 Cordilheira Alta";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420450 Corupá";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420460 Criciúma";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420540 Florianópolis";-;1;2;1;2;2;-;-;-;-;-;-;-;8
"420570 Garopaba";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"420640 Guaraciaba";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"420710 Ilhota";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"420750 Indaial";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"420820 Itajaí";-;110;490;1113;990;426;58;-;2;1;-;-;2;3192
"420830 Itapema";-;-;-;4;5;14;3;-;-;1;-;-;-;27
"420845 Itapoá";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"420910 Joinville";-;-;-;2;4;6;-;1;-;1;-;-;-;14
"421020 Major Gercino";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"421090 Modelo";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"421130 Navegantes";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"421150 Nova Trento";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"421290 Pinhalzinho";-;-;-;-;-;-;-;-;-;-;-;-;3;3
"421720 São Miguel do Oeste";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"421870 Tubarão";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"421950 Xanxerê";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"430040 Alegrete";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"430060 Alvorada";-;-;-;-;1;-;-;-;-;-;-;-;1;2
"430225 Boa Vista do Sul";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"430330 Caibaté";-;-;4;198;64;10;1;-;-;-;-;-;-;277
"430370 Campina das Missões";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"430470 Carazinho";-;-;-;5;1;-;-;-;-;-;-;-;-;6
"430693 Entre-Ijuís";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"430720 Erval Grande";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"430730 Erval Seco";-;-;-;38;45;15;-;-;1;-;-;-;-;99
"430900 Giruá";-;-;-;-;4;1;-;-;-;-;-;-;-;5
"430960 Horizontina";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431000 Ibirubá";-;-;-;1;5;2;-;-;-;-;-;-;-;8
"431020 Ijuí";-;1;-;1;-;2;-;-;-;-;-;-;-;4
"431050 Iraí";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"431140 Lajeado";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"431217 Mato Queimado";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431344 Novo Tiradentes";-;-;-;31;49;1;-;-;-;-;-;-;-;81
"431350 Osório";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"431390 Panambi";-;-;3;44;141;35;2;-;-;-;-;-;-;225
"431410 Passo Fundo";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431490 Porto Alegre";-;-;1;4;7;6;-;-;-;-;-;-;2;20
"431510 Porto Xavier";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431540 Redentora";-;-;-;1;8;1;-;-;-;-;-;-;-;10
"431590 Rodeio Bonito";-;-;-;-;-;1;2;-;-;-;-;-;-;3
"431640 Rosário do Sul";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431675 Santa Clara do Sul";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431690 Santa Maria";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"431720 Santa Rosa";-;-;-;1;8;5;-;-;-;-;-;-;-;14
"431740 Santiago";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"431750 Santo Ângelo";-;-;-;24;184;46;2;-;-;-;-;-;-;256
"431780 Santo Augusto";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"431890 São Luiz Gonzaga";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"431915 São Miguel das Missões";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"432010 Sarandi";-;-;-;-;8;4;2;-;-;-;-;-;-;14
"432150 Torres";-;-;-;-;1;-;-;-;-;-;-;-;1;2
"432160 Tramandaí";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"432180 Três de Maio";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"432250 Vacaria";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"432300 Viamão";-;-;-;-;1;-;-;-;-;-;-;-;1;2
"500020 Água Clara";-;1;5;4;1;1;-;-;-;-;1;-;-;13
"500025 Alcinópolis";-;2;4;15;8;7;8;4;12;5;-;3;8;76
"500060 Amambai";-;1;1;3;4;1;-;-;-;-;-;-;1;11
"500070 Anastácio";-;-;-;-;-;-;1;-;-;1;1;-;1;4
"500080 Anaurilândia";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"500085 Angélica";-;-;1;9;19;71;27;3;2;-;5;-;-;137
"500090 Antônio João";-;-;-;3;13;40;9;-;1;3;1;3;5;78
"500100 Aparecida do Taboado";-;7;4;1;1;1;-;-;-;1;-;-;2;17
"500110 Aquidauana";-;1;3;9;4;6;2;-;6;7;5;6;-;49
"500124 Aral Moreira";-;9;13;33;14;11;-;-;-;-;1;6;21;108
"500150 Bandeirantes";-;1;6;4;7;5;12;4;1;-;-;6;17;63
"500190 Bataguassu";-;-;3;2;8;7;1;-;-;-;1;-;-;22
"500200 Batayporã";-;-;-;-;2;1;-;1;-;-;-;-;-;4
"500210 Bela Vista";-;1;-;1;1;3;7;9;1;-;1;8;4;36
"500215 Bodoquena";-;-;3;2;-;-;-;-;-;-;-;-;-;5
"500220 Bonito";-;2;5;7;14;6;7;3;2;8;91;329;114;588
"500230 Brasilândia";-;13;14;46;34;14;1;-;-;-;-;1;-;123
"500240 Caarapó";-;1;2;6;28;36;19;3;4;1;3;3;34;140
"500260 Camapuã";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"500270 Campo Grande";-;116;205;751;887;355;121;95;75;79;140;616;587;4027
"500280 Caracol";-;-;-;-;-;2;2;1;-;1;12;34;22;74
"500290 Cassilândia";-;36;2;16;25;56;37;19;11;24;10;38;132;406
"500295 Chapadão do Sul";-;14;25;72;201;207;101;20;3;-;3;6;8;660
"500310 Corguinho";-;-;-;-;-;-;-;-;-;2;4;10;1;17
"500315 Coronel Sapucaia";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"500320 Corumbá";-;17;10;22;29;22;18;3;12;4;7;11;35;190
"500325 Costa Rica";-;13;31;79;167;145;15;8;5;3;4;9;17;496
"500330 Coxim";-;9;2;2;9;10;4;1;3;3;1;133;289;466
"500345 Deodápolis";-;-;-;4;1;2;1;-;1;-;-;18;95;122
"500348 Dois Irmãos do Buriti";-;1;-;-;-;-;-;-;-;-;1;2;14;18
"500350 Douradina";-;1;3;6;2;1;-;-;1;1;-;2;1;18
"500370 Dourados";-;28;34;158;440;341;190;61;35;20;39;286;420;2052
"500375 Eldorado";-;9;34;152;34;1;2;-;-;-;-;-;-;232
"500380 Fátima do Sul";-;-;2;14;28;40;17;2;1;6;5;18;8;141
"500400 Glória de Dourados";-;-;2;30;44;26;8;-;-;-;1;-;-;111
"500410 Guia Lopes da Laguna";-;1;1;3;6;3;-;4;-;-;-;1;-;19
"500430 Iguatemi";-;300;766;219;12;3;6;-;-;1;-;-;7;1314
"500440 Inocência";-;8;8;39;113;29;1;-;1;-;-;-;-;199
"500450 Itaporã";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"500460 Itaquiraí";-;117;108;83;87;72;12;2;-;-;-;-;2;483
"500470 Ivinhema";-;-;7;17;51;47;14;8;4;-;1;4;4;157
"500480 Japorã";-;2;61;128;49;13;3;-;-;-;-;-;-;256
"500490 Jaraguari";-;-;-;2;6;10;8;2;-;-;-;-;-;28
"500500 Jardim";-;2;4;3;4;5;-;-;2;1;1;7;19;48
"500510 Jateí";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"500515 Juti";-;1;-;11;2;2;-;1;-;-;1;-;1;19
"500520 Ladário";-;2;-;2;3;-;-;1;-;1;1;1;-;11
"500525 Laguna Carapã";-;3;3;33;46;33;11;-;-;-;-;-;-;129
"500540 Maracaju";-;2;5;116;433;139;28;-;6;5;3;8;6;751
"500560 Miranda";-;4;4;8;9;14;9;3;-;-;1;10;32;94
"500568 Mundo Novo";-;-;7;11;51;30;2;3;-;-;1;8;2;115
"500570 Naviraí";-;27;85;46;46;21;6;1;2;9;5;2;5;255
"500580 Nioaque";-;-;-;-;-;-;-;4;8;-;2;1;-;15
"500600 Nova Alvorada do Sul";-;-;2;10;12;1;2;1;-;-;-;1;1;30
"500620 Nova Andradina";-;4;32;204;320;179;60;16;4;1;3;7;14;844
"500625 Novo Horizonte do Sul";-;-;1;-;1;5;1;2;1;-;-;-;-;11
"500627 Paraíso das Águas";-;-;2;5;4;-;-;1;1;-;5;3;17;38
"500630 Paranaíba";-;-;2;-;1;1;-;-;-;-;-;-;1;5
"500635 Paranhos";-;8;4;-;-;-;-;-;-;-;-;-;-;12
"500640 Pedro Gomes";-;1;-;4;2;5;4;8;2;-;2;2;9;39
"500660 Ponta Porã";-;1;6;8;30;18;9;2;-;2;2;12;4;94
"500690 Porto Murtinho";-;-;1;4;1;3;1;-;-;-;1;-;3;14
"500710 Ribas do Rio Pardo";-;8;4;17;25;22;17;13;15;2;-;-;9;132
"500720 Rio Brilhante";-;-;-;1;1;-;-;-;-;-;-;-;1;3
"500730 Rio Negro";-;-;2;3;-;-;-;-;-;-;-;-;1;6
"500740 Rio Verde de Mato Grosso";-;1;3;-;4;1;1;-;1;-;1;1;2;15
"500750 Rochedo";-;-;-;-;1;-;-;-;1;-;2;1;1;6
"500755 Santa Rita do Pardo";-;-;1;1;2;-;-;1;4;2;1;16;18;46
"500769 São Gabriel do Oeste";-;74;34;17;26;25;7;1;3;2;2;21;22;234
"500780 Selvíria";-;64;9;3;-;-;-;-;1;-;-;-;4;81
"500770 Sete Quedas";-;19;24;17;3;1;-;-;-;-;-;-;-;64
"500790 Sidrolândia";-;1;3;5;13;10;20;1;8;2;6;60;95;224
"500793 Sonora";-;34;145;382;240;57;8;1;-;-;1;-;31;899
"500795 Tacuru";-;-;-;3;7;2;-;-;-;-;-;-;-;12
"500797 Taquarussu";-;-;-;1;4;1;2;-;-;-;-;-;-;8
"500800 Terenos";-;-;1;2;1;4;-;-;1;-;5;8;33;55
"500830 Três Lagoas";-;171;96;226;473;362;124;26;17;18;15;39;125;1692
"500840 Vicentina";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"510020 Água Boa";-;2;-;14;6;12;3;-;1;1;-;-;-;39
"510025 Alta Floresta";-;15;18;43;45;98;53;22;4;7;4;93;321;723
"510030 Alto Araguaia";-;2;2;9;48;40;12;2;-;-;-;1;1;117
"510040 Alto Garças";-;1;1;2;1;1;1;-;-;-;-;-;-;7
"510050 Alto Paraguai";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"510060 Alto Taquari";-;6;10;18;24;44;4;1;-;-;-;-;-;107
"510100 Araguaiana";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"510120 Araguainha";-;-;2;-;-;2;-;-;-;-;-;-;-;4
"510125 Araputanga";-;-;3;5;9;8;9;4;6;-;15;17;17;93
"510130 Arenápolis";-;2;-;1;1;-;-;1;-;-;-;1;4;10
"510140 Aripuanã";-;2;-;10;35;36;2;8;1;6;33;37;28;198
"510170 Barra do Bugres";-;-;-;1;5;7;1;-;-;-;-;-;2;16
"510180 Barra do Garças";-;2;6;9;10;11;4;5;2;2;4;12;37;104
"510185 Bom Jesus do Araguaia";-;-;-;-;-;-;-;-;-;-;1;-;17;18
"510190 Brasnorte";-;1;1;2;-;8;3;4;5;-;2;11;24;61
"510250 Cáceres";-;-;-;12;8;5;6;1;9;5;6;11;1;64
"510260 Campinápolis";-;-;1;-;2;1;1;-;-;1;13;3;5;27
"510263 Campo Novo do Parecis";-;-;4;28;216;281;193;55;18;4;5;10;18;832
"510267 Campo Verde";-;4;6;19;40;86;50;25;9;3;10;40;49;341
"510268 Campos de Júlio";-;1;1;1;3;2;-;-;-;-;1;6;11;26
"510269 Canabrava do Norte";-;-;-;1;2;-;-;-;-;1;-;-;-;4
"510270 Canarana";-;1;-;22;36;56;66;26;21;5;-;10;26;269
"510279 Carlinda";-;4;1;5;12;7;-;-;-;-;-;-;2;31
"510285 Castanheira";-;6;12;9;5;2;1;1;-;1;-;-;2;39
"510300 Chapada dos Guimarães";-;-;-;1;1;3;1;1;-;4;-;12;10;33
"510305 Cláudia";-;1;2;3;7;8;1;-;1;1;2;23;13;62
"510310 Cocalinho";-;1;1;30;87;38;6;5;1;-;-;-;-;169
"510320 Colíder";-;2;9;4;6;12;4;2;5;2;5;7;5;63
"510325 Colniza";-;33;42;29;31;20;6;8;6;29;118;268;242;832
"510330 Comodoro";-;1;4;3;4;6;1;1;-;-;1;4;8;33
"510335 Confresa";-;-;-;3;9;10;5;-;1;-;1;-;-;29
"510337 Cotriguaçu";-;1;3;5;2;4;2;6;1;-;1;8;19;52
"510340 Cuiabá";-;78;126;334;393;410;214;179;231;236;265;413;501;3380
"510343 Curvelândia";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"510345 Denise";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"510350 Diamantino";-;-;-;-;1;1;1;1;-;-;-;1;1;6
"510360 Dom Aquino";-;-;-;-;-;1;1;-;-;-;-;-;2;4
"510370 Feliz Natal";-;3;5;-;8;3;7;4;3;8;2;3;2;48
"510380 Figueirópolis D'Oeste";-;-;-;-;1;-;-;-;-;-;-;1;-;2
"510385 Gaúcha do Norte";-;1;2;3;4;5;5;8;2;2;2;5;4;43
"510390 General Carneiro";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"510395 Glória D'Oeste";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"510410 Guarantã do Norte";-;6;16;46;13;22;21;9;4;3;7;11;74;232
"510420 Guiratinga";-;5;9;2;4;5;1;1;1;-;-;-;2;30
"510450 Indiavaí";-;-;1;-;-;-;-;-;-;-;3;-;-;4
"510452 Ipiranga do Norte";-;1;-;1;1;3;1;-;-;-;-;-;-;7
"510454 Itanhangá";-;4;7;7;22;15;9;3;-;-;1;3;2;73
"510455 Itaúba";-;-;3;2;13;16;2;5;3;-;1;6;47;98
"510460 Itiquira";-;1;1;-;-;-;1;-;2;-;-;2;2;9
"510480 Jaciara";-;-;8;5;25;36;26;17;17;1;-;12;17;164
"510490 Jangada";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"510500 Jauru";-;-;-;1;1;3;2;-;1;-;1;-;2;11
"510510 Juara";-;132;114;15;3;-;-;-;2;-;-;7;27;300
"510515 Juína";-;12;7;33;9;7;1;3;3;1;1;2;17;96
"510517 Juruena";-;2;1;-;-;1;1;2;-;-;-;-;4;11
"510520 Juscimeira";-;-;-;-;1;2;5;1;-;1;1;1;4;16
"510523 Lambari D'Oeste";-;-;-;-;-;-;3;-;-;-;-;-;-;3
"510525 Lucas do Rio Verde";-;5;8;18;59;35;19;10;3;3;3;5;25;193
"510558 Marcelândia";-;-;1;2;12;5;13;1;2;1;-;5;48;90
"510560 Matupá";-;4;4;30;119;109;86;30;9;4;6;44;101;546
"510562 Mirassol d'Oeste";-;-;-;3;1;7;1;40;88;20;6;11;13;190
"510590 Nobres";-;-;-;4;1;6;2;1;2;-;-;1;4;21
"510600 Nortelândia";-;-;1;-;-;2;-;2;-;-;-;-;-;5
"510610 Nossa Senhora do Livramento";-;-;-;-;1;1;-;-;1;-;-;4;-;7
"510615 Nova Bandeirantes";-;-;-;2;1;1;-;-;-;-;-;-;1;5
"510620 Nova Brasilândia";-;-;-;-;1;-;-;-;1;2;-;1;1;6
"510621 Nova Canaã do Norte";-;3;3;1;1;3;3;4;6;1;-;2;2;29
"510880 Nova Guarita";-;-;2;-;-;1;-;-;-;-;1;1;20;25
"510618 Nova Lacerda";-;1;-;-;1;1;-;-;7;-;-;-;1;11
"510885 Nova Marilândia";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"510890 Nova Maringá";-;2;1;1;1;-;-;-;-;-;-;1;3;9
"510895 Nova Monte Verde";-;2;1;-;-;1;1;-;-;-;-;-;-;5
"510622 Nova Mutum";-;4;5;20;30;75;76;37;8;4;1;3;24;287
"510623 Nova Olímpia";-;2;1;12;9;1;-;1;-;-;-;-;-;26
"510619 Nova Santa Helena";-;1;2;1;7;11;11;5;2;-;-;1;8;49
"510624 Nova Ubiratã";-;-;2;4;2;3;13;2;1;1;1;4;-;33
"510625 Nova Xavantina";-;4;4;3;13;3;5;1;-;-;-;1;5;39
"510627 Novo Horizonte do Norte";-;5;15;11;8;-;1;-;-;-;-;1;3;44
"510626 Novo Mundo";-;-;-;4;28;14;1;1;-;-;-;-;1;49
"510628 Novo São Joaquim";-;-;-;3;-;-;3;-;2;-;2;10;20;40
"510629 Paranaíta";-;11;17;9;15;7;1;-;-;-;-;-;3;63
"510630 Paranatinga";-;-;2;1;-;-;1;-;-;-;1;5;10;20
"510637 Pedra Preta";-;1;3;2;-;-;-;1;-;-;-;2;1;10
"510642 Peixoto de Azevedo";-;1;-;9;6;4;6;1;-;-;2;63;94;186
"510650 Poconé";-;-;-;-;2;1;1;1;-;-;-;-;1;6
"510665 Pontal do Araguaia";-;-;-;1;2;-;-;-;-;-;-;1;-;4
"510670 Ponte Branca";-;3;1;2;1;2;-;-;-;-;-;-;-;9
"510675 Pontes e Lacerda";-;5;7;8;5;17;3;2;2;1;1;5;24;80
"510680 Porto dos Gaúchos";-;1;3;1;2;1;3;1;-;-;-;-;3;15
"510682 Porto Esperidião";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"510700 Poxoréo";-;3;-;4;-;8;11;1;2;-;-;-;1;30
"510704 Primavera do Leste";-;13;13;29;93;127;57;8;11;3;16;39;136;545
"510706 Querência";-;-;-;6;27;71;12;4;2;-;-;-;-;122
"510715 Reserva do Cabaçal";-;-;-;-;-;-;2;-;-;-;-;2;16;20
"510718 Ribeirão Cascalheira";-;1;-;3;2;4;2;-;1;2;1;-;20;36
"510719 Ribeirãozinho";-;2;3;26;23;9;1;-;-;-;-;-;2;66
"510720 Rio Branco";-;-;-;-;1;8;27;1;2;6;15;13;12;85
"510757 Rondolândia";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"510760 Rondonópolis";-;22;12;39;17;15;23;14;1;-;2;8;13;166
"510770 Rosário Oeste";-;2;1;2;1;-;1;3;-;-;1;3;12;26
"510775 Salto do Céu";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"510724 Santa Carmem";-;10;40;36;12;16;4;-;-;-;-;-;1;119
"510776 Santa Rita do Trivelato";-;-;6;8;41;24;13;4;-;-;-;-;1;97
"510777 Santa Terezinha";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"510779 Santo Antônio do Leste";-;-;-;-;21;6;14;4;2;-;1;3;1;52
"510780 Santo Antônio do Leverger";-;-;2;-;1;-;-;-;-;2;1;-;-;6
"510730 São José do Rio Claro";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"510735 São José do Xingu";-;-;-;2;2;-;-;1;1;-;-;-;-;6
"510710 São José dos Quatro Marcos";-;1;1;3;7;-;-;-;-;-;-;-;-;12
"510740 São Pedro da Cipa";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"510787 Sapezal";-;-;3;3;43;35;17;7;4;1;-;-;1;114
"510788 Serra Nova Dourada";-;-;-;2;4;11;1;-;-;-;-;-;-;18
"510790 Sinop";-;174;224;326;335;331;244;110;62;89;122;242;287;2546
"510792 Sorriso";-;8;11;27;75;104;94;35;18;9;11;19;43;454
"510794 Tabaporã";-;11;8;38;41;11;1;-;-;-;1;5;6;122
"510795 Tangará da Serra";-;4;6;12;13;50;45;36;12;6;10;38;88;320
"510800 Tapurah";-;-;-;7;4;-;1;1;1;-;-;1;10;25
"510805 Terra Nova do Norte";-;1;1;1;-;2;1;1;4;-;-;3;8;22
"510810 Tesouro";-;-;-;2;11;14;11;1;-;1;3;-;2;45
"510820 Torixoréu";-;18;7;6;3;2;-;1;-;1;-;1;2;41
"510830 União do Sul";-;-;-;1;1;-;1;-;-;-;-;1;6;10
"510835 Vale de São Domingos";-;-;2;-;1;2;2;-;-;-;-;-;-;7
"510840 Várzea Grande";-;18;29;82;269;352;168;114;239;206;83;73;89;1722
"510850 Vera";-;-;-;1;-;-;2;8;19;8;14;108;110;270
"510550 Vila Bela da Santíssima Trindade";-;-;-;-;-;-;-;-;1;1;-;-;1;3
"510860 Vila Rica";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"520005 Abadia de Goiás";-;1;1;1;-;1;-;-;-;-;-;-;1;5
"520010 Abadiânia";-;2;3;10;12;15;7;3;3;-;-;3;2;60
"520013 Acreúna";-;22;37;78;49;35;7;2;1;-;-;2;5;238
"520017 Água Fria de Goiás";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"520020 Água Limpa";-;1;1;4;2;2;1;-;-;-;-;-;-;11
"520025 Águas Lindas de Goiás";-;4;6;20;7;9;1;1;-;-;-;2;3;53
"520030 Alexânia";-;21;9;33;67;77;45;4;2;2;-;-;-;260
"520050 Aloândia";-;-;-;2;-;-;2;-;-;-;-;-;-;4
"520055 Alto Horizonte";-;-;4;2;2;1;-;-;-;-;-;-;-;9
"520060 Alto Paraíso de Goiás";-;23;32;5;3;3;-;1;1;-;-;-;-;68
"520080 Alvorada do Norte";-;-;4;3;1;2;1;-;-;-;-;-;-;11
"520082 Amaralina";-;1;-;-;4;-;-;-;-;-;-;-;-;5
"520085 Americano do Brasil";-;1;-;3;12;28;32;37;15;8;10;15;21;182
"520090 Amorinópolis";-;3;1;5;14;13;7;4;-;-;-;-;-;47
"520110 Anápolis";-;217;311;680;1024;1438;871;228;119;60;117;189;458;5712
"520120 Anhanguera";-;8;3;3;-;1;1;-;-;-;-;1;5;22
"520130 Anicuns";-;-;1;11;8;23;10;-;1;1;-;-;-;55
